PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
33	0.00292731172142202	8.56915391437476e-06	-0.0166737149436809	0.0225260892775832	0.677129985374647	0.112870790730123	0.000206561656165617	HGDP1KG	q1	eurasia-lat	even	odd	pruneall
34	-0.0279480068644677	0.000781091087696336	-0.0475220451033433	-0.00835251222563479	0.677911076462343	0.112870790730123	0.000206036603660366	HGDP1KG	q1	eurasia-lat	even	odd	pruneall
35	-0.0109411652228503	0.000119709096433708	-0.0305346871344738	0.00866076205895119	0.678030785558777	0.112870790730123	0.000205667566756676	HGDP1KG	q1	eurasia-lat	even	odd	pruneall
36	-0.00462140913465693	2.13574223898905e-05	-0.0242192853553076	0.0149800177566176	0.678052142981167	0.112870790730123	0.000205170517051705	HGDP1KG	q1	eurasia-lat	even	odd	pruneall
37	0.00672778878046487	4.52631418745489e-05	-0.0128739788505702	0.0263243875137821	0.678097406123042	0.112870790730123	0.000205120512051205	HGDP1KG	q1	eurasia-lat	even	odd	pruneall
38	-0.0133593965893305	0.000178473477231016	-0.0329508385755606	0.00624230793059255	0.678275879600272	0.112870790730123	0.000204958495849585	HGDP1KG	q1	eurasia-lat	even	odd	pruneall
39	-0.0162708906280717	0.000264741881830671	-0.0358595246478455	0.00333024142332987	0.678540621482103	0.112870790730123	0.000204526452645265	HGDP1KG	q1	eurasia-lat	even	odd	pruneall
40	0.0128095804755277	0.00016408535195902	-0.00679219483394967	0.0324015154721286	0.678704706834062	0.112870790730123	0.000204372437243724	HGDP1KG	q1	eurasia-lat	even	odd	pruneall
1	-0.552943219407198	0.305746203888397	-0.566404750032362	-0.539186707095668	0.305746203888397	0.183046094776425	0.000694140414041404	HGDP1KG	q1	eurasia-long	even	odd	pruneall
2	0.0208741194734072	0.000435728863790076	0.00127457094184679	0.0404576368725204	0.306181932752187	0.183046094776425	0.000651146114611461	HGDP1KG	q1	eurasia-long	even	odd	pruneall
3	-0.0767154051042056	0.00588525338030237	-0.096170869959807	-0.0572013446060134	0.312067186132489	0.183046094776425	0.000492005200520052	HGDP1KG	q1	eurasia-long	even	odd	pruneall
4	-0.0826629167248253	0.0068331578014554	-0.10209756835346	-0.0631651868924554	0.318900343933945	0.183046094776425	0.000366965696569657	HGDP1KG	q1	eurasia-long	even	odd	pruneall
