#FID	IID	POP
3694952	3694952	Afr
1223005	1223005	Afr
4517822	4517822	Afr
5548114	5548114	Afr
1504665	1504665	Afr
2313547	2313547	Afr
2572505	2572505	Afr
3497418	3497418	Afr
3809441	3809441	Afr
3297039	3297039	Afr
3493150	3493150	Afr
2414388	2414388	Afr
1755228	1755228	Afr
5221433	5221433	Afr
1507506	1507506	Afr
3297071	3297071	Afr
3211531	3211531	Afr
1343550	1343550	Afr
1687962	1687962	Afr
5152297	5152297	Afr
3865759	3865759	Afr
2668462	2668462	Afr
4168381	4168381	Afr
1480353	1480353	Afr
2090995	2090995	Afr
5317018	5317018	Afr
1739610	1739610	Afr
5103556	5103556	Afr
1349396	1349396	Afr
1027603	1027603	Afr
1056914	1056914	Afr
5008445	5008445	Afr
1516499	1516499	Afr
4479026	4479026	Afr
3233796	3233796	Afr
4661181	4661181	Afr
3885120	3885120	Afr
2301855	2301855	Afr
4060454	4060454	Afr
4005289	4005289	Afr
1975160	1975160	Afr
1572953	1572953	Afr
3697658	3697658	Afr
3086065	3086065	Afr
3317341	3317341	Afr
2470570	2470570	Afr
4218910	4218910	Afr
5486531	5486531	Afr
5675000	5675000	Afr
5484973	5484973	Afr
5809215	5809215	Afr
3725156	3725156	Afr
3661882	3661882	Afr
3508303	3508303	Afr
5375407	5375407	Afr
2182024	2182024	Afr
2318294	2318294	Afr
5621792	5621792	Afr
5028883	5028883	Afr
3543121	3543121	Afr
4758045	4758045	Afr
5043224	5043224	Afr
3980973	3980973	Afr
3097626	3097626	Afr
3478766	3478766	Afr
4489159	4489159	Afr
2907990	2907990	Afr
2934461	2934461	Afr
2026178	2026178	Afr
1120792	1120792	Afr
4649307	4649307	Afr
4574825	4574825	Afr
1138022	1138022	Afr
5206745	5206745	Afr
5815415	5815415	Afr
3195754	3195754	Afr
5693993	5693993	Afr
2691876	2691876	Afr
5991806	5991806	Afr
4460682	4460682	Afr
3693293	3693293	Afr
1234687	1234687	Afr
3012797	3012797	Afr
4471966	4471966	Afr
3826055	3826055	Afr
4751870	4751870	Afr
5647429	5647429	Afr
1981164	1981164	Afr
3435452	3435452	Afr
1292904	1292904	Afr
4509116	4509116	Afr
1709572	1709572	Afr
2786901	2786901	Afr
5369820	5369820	Afr
1275150	1275150	Afr
1965635	1965635	Afr
2742048	2742048	Afr
5369673	5369673	Afr
1530163	1530163	Afr
5443186	5443186	Afr
1053324	1053324	Afr
5210816	5210816	Afr
1572236	1572236	Afr
3160875	3160875	Afr
3100933	3100933	Afr
2660068	2660068	Afr
3470789	3470789	Afr
4593231	4593231	Afr
5550448	5550448	Afr
2891910	2891910	Afr
3866455	3866455	Afr
4143533	4143533	Afr
1659422	1659422	Afr
4133633	4133633	Afr
4799316	4799316	Afr
3267767	3267767	Afr
4957021	4957021	Afr
1746717	1746717	Afr
4033305	4033305	Afr
5087670	5087670	Afr
4212849	4212849	Afr
2623819	2623819	Afr
