#FID	IID	POP
5280813	5280813	Europe
1816999	1816999	Europe
4519451	4519451	Europe
3477045	3477045	Europe
1133802	1133802	Europe
5789706	5789706	Europe
4036715	4036715	Europe
4938094	4938094	Europe
4329507	4329507	Europe
3527862	3527862	Europe
5248147	5248147	Europe
4993752	4993752	Europe
5296938	5296938	Europe
1045157	1045157	Europe
2063975	2063975	Europe
4728199	4728199	Europe
5181304	5181304	Europe
2898732	2898732	Europe
5350279	5350279	Europe
2281332	2281332	Europe
4666339	4666339	Europe
4164705	4164705	Europe
1539901	1539901	Europe
2676870	2676870	Europe
1561302	1561302	Europe
3971939	3971939	Europe
2290296	2290296	Europe
5222556	5222556	Europe
1874318	1874318	Europe
3727440	3727440	Europe
1753138	1753138	Europe
4873627	4873627	Europe
2365360	2365360	Europe
3258664	3258664	Europe
5912753	5912753	Europe
2331639	2331639	Europe
2395776	2395776	Europe
5134851	5134851	Europe
2693914	2693914	Europe
1000948	1000948	Europe
3233348	3233348	Europe
5272101	5272101	Europe
3223960	3223960	Europe
1302879	1302879	Europe
1665127	1665127	Europe
5298501	5298501	Europe
2458058	2458058	Europe
5096540	5096540	Europe
1700975	1700975	Europe
3143906	3143906	Europe
4495361	4495361	Europe
2903073	2903073	Europe
4762349	4762349	Europe
5765335	5765335	Europe
5274892	5274892	Europe
4414007	4414007	Europe
4565428	4565428	Europe
4519465	4519465	Europe
4580428	4580428	Europe
3800133	3800133	Europe
2055710	2055710	Europe
4166627	4166627	Europe
1965701	1965701	Europe
5372877	5372877	Europe
2394655	2394655	Europe
3845434	3845434	Europe
2078972	2078972	Europe
2646384	2646384	Europe
3641821	3641821	Europe
4628818	4628818	Europe
1291896	1291896	Europe
4335468	4335468	Europe
1236396	1236396	Europe
1219861	1219861	Europe
1922110	1922110	Europe
3233895	3233895	Europe
4424928	4424928	Europe
5741280	5741280	Europe
1132108	1132108	Europe
1309078	1309078	Europe
2470060	2470060	Europe
3227101	3227101	Europe
4760438	4760438	Europe
3725190	3725190	Europe
1369048	1369048	Europe
2930492	2930492	Europe
2019987	2019987	Europe
5642082	5642082	
4661100	4661100	Europe
1657629	1657629	Europe
2269283	2269283	Europe
2060325	2060325	Europe
3035474	3035474	Europe
2897363	2897363	Europe
1896693	1896693	Europe
1170751	1170751	Europe
2773675	2773675	Europe
5005647	5005647	Europe
2920988	2920988	Europe
4002333	4002333	Europe
5825621	5825621	Europe
2389469	2389469	Europe
5229105	5229105	Europe
5884730	5884730	Europe
3403833	3403833	Europe
4888689	4888689	Europe
1071405	1071405	Europe
6023948	6023948	Europe
3917999	3917999	Europe
