q	pval	q_NoSign	pval_NoSign	nsnp	dataset	gwas	contrasts	L	phenotype	covar	pc
0.463686695731713	0.642872230463059	1.05335291707839	0.292179274504433	418	InUKBB	e5	England-NorthernIreland	pruneall	AlkalinePhosphatase	no-FGr	10
0.640597124840071	0.521784468072717	1.52460292692407	0.12735816692175	418	InUKBB	e5	England-NorthernIreland	pruneall	AlkalinePhosphatase	no-FGr	40
1.85306813040841	0.0638725940441763	1.90347981460363	0.0569779651298081	288	InUKBB	e5	England-NorthernIreland	pruneall	LDL	no-FGr	0
1.13793790912496	0.255146410271648	1.23251531140444	0.217756650632862	291	InUKBB	e5	England-NorthernIreland	pruneall	LDL	no-FGr	10
1.41316403912055	0.15760749738229	1.445964656485	0.148187115252678	291	InUKBB	e5	England-NorthernIreland	pruneall	LDL	no-FGr	40
0.727892174957109	0.466679593625027	1.93307552405969	0.0532268947500363	404	InUKBB	e5	England-RepublicOfIrelend	pruneall	HDL	no-FGr	0
-0.951900569985368	0.341147410457003	-0.373927066333358	0.708458578749573	395	InUKBB	e5	England-RepublicOfIrelend	pruneall	HDL	no-FGr	10
-0.885514911708489	0.375878980700007	-0.253756156985326	0.799683946584691	392	InUKBB	e5	England-RepublicOfIrelend	pruneall	HDL	no-FGr	40
4.06103754037748	4.88551142063924e-05	4.0306876635983	5.56139053444998e-05	335	InUKBB	e5	England-RepublicOfIrelend	pruneall	SystolicBloodPressure	no-FGr	0
0.859405115067433	0.39011704866601	1.46704767145207	0.142363087644135	333	InUKBB	e5	England-RepublicOfIrelend	pruneall	SystolicBloodPressure	no-FGr	10
1.09664497258878	0.272796619923791	1.66818018290414	0.0952799636039339	333	InUKBB	e5	England-RepublicOfIrelend	pruneall	SystolicBloodPressure	no-FGr	40
0.637471385522174	0.523817842828076	-0.355653260609802	0.722100251855967	448	InUKBB	e5	England-RepublicOfIrelend	pruneall	HbA1c	no-FGr	0
1.34608729661497	0.178274364999264	0.941980261882976	0.346202745488906	438	InUKBB	e5	England-RepublicOfIrelend	pruneall	HbA1c	no-FGr	10
1.16897733185015	0.242412764445292	0.589890289292847	0.555264204841675	437	InUKBB	e5	England-RepublicOfIrelend	pruneall	HbA1c	no-FGr	40
1.63086763750707	0.102918251717352	1.65831846455214	0.0972532040289281	405	InUKBB	e5	England-RepublicOfIrelend	pruneall	TotalProtein	no-FGr	0
1.40720272668353	0.159367283343837	1.54353529365673	0.1227009510166	397	InUKBB	e5	England-RepublicOfIrelend	pruneall	TotalProtein	no-FGr	10
1.63371530658609	0.102318642849053	1.79737007394778	0.0722768883619122	402	InUKBB	e5	England-RepublicOfIrelend	pruneall	TotalProtein	no-FGr	40
0.126019762710586	0.89971628090706	-0.0268502349578657	0.978579185940293	229	InUKBB	e5	England-RepublicOfIrelend	pruneall	BasophillPercentage	no-FGr	0
2.26785938118025	0.023337778743822	2.07373259349139	0.0381041524173518	228	InUKBB	e5	England-RepublicOfIrelend	pruneall	BasophillPercentage	no-FGr	10
2.15974147192183	0.0307926887749403	2.04931230694709	0.0404315859961316	229	InUKBB	e5	England-RepublicOfIrelend	pruneall	BasophillPercentage	no-FGr	40
2.8580671901796	0.00426230128498118	2.95828429899797	0.00309356663699708	569	InUKBB	e5	England-RepublicOfIrelend	pruneall	BodyWeight	no-FGr	0
-0.291926026961914	0.770343183184227	-0.147477876754411	0.882754840576261	557	InUKBB	e5	England-RepublicOfIrelend	pruneall	BodyWeight	no-FGr	10
-0.406723200800195	0.684211298375302	-0.0630077716491666	0.949760315738729	551	InUKBB	e5	England-RepublicOfIrelend	pruneall	BodyWeight	no-FGr	40
2.69453259212952	0.00704874326046474	2.64900806903247	0.00807284041558415	308	InUKBB	e5	England-RepublicOfIrelend	pruneall	Cholesterol	no-FGr	0
1.039369852523	0.298632759337969	1.18440952191996	0.236250992772531	300	InUKBB	e5	England-RepublicOfIrelend	pruneall	Cholesterol	no-FGr	10
1.28535951841065	0.198666680478473	1.41743442129851	0.156355954895155	308	InUKBB	e5	England-RepublicOfIrelend	pruneall	Cholesterol	no-FGr	40
2.158702943361	0.0308732202969782	2.31514858280117	0.0206048020237039	378	InUKBB	e5	England-RepublicOfIrelend	pruneall	Triglycerides	no-FGr	0
1.76424786087727	0.0776902579831311	1.97039703633993	0.0487928849792634	378	InUKBB	e5	England-RepublicOfIrelend	pruneall	Triglycerides	no-FGr	10
1.87015301591814	0.0614625720949586	2.13249989665426	0.0329657729756317	371	InUKBB	e5	England-RepublicOfIrelend	pruneall	Triglycerides	no-FGr	40
-9.32729697001155	1.08605230216595e-20	-13.5424734843719	8.778252733531e-42	571	InUKBB	e5	England-RepublicOfIrelend	pruneall	MeanCorpuscularVolume	no-FGr	0
-2.24351244646619	0.0248637881552042	-1.89030711013974	0.0587168984195135	422	InUKBB	e5	England-RepublicOfIrelend	pruneall	MeanCorpuscularVolume	no-FGr	10
-2.48469628199025	0.0129662005686139	-2.53439106619735	0.0112642943829306	428	InUKBB	e5	England-RepublicOfIrelend	pruneall	MeanCorpuscularVolume	no-FGr	40
-3.59022987502303	0.000330386462286273	-3.87812117874799	0.000105266283450607	257	InUKBB	e5	England-RepublicOfIrelend	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	0
-2.48008277618045	0.0131351885615641	-2.23747824755894	0.0252550994640838	245	InUKBB	e5	England-RepublicOfIrelend	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	10
-2.57580857590274	0.0100005994488764	-2.29865772762121	0.0215243827263996	246	InUKBB	e5	England-RepublicOfIrelend	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	40
-0.00907612579350718	0.992758398780021	0.731968338172142	0.464187893168437	246	InUKBB	e5	England-RepublicOfIrelend	pruneall	Glucose	no-FGr	0
-0.221192401670029	0.824942625334043	0.36201473084563	0.717341022382399	241	InUKBB	e5	England-RepublicOfIrelend	pruneall	Glucose	no-FGr	10
-0.188880527271991	0.850186455846151	0.404042964313281	0.686181125347319	239	InUKBB	e5	England-RepublicOfIrelend	pruneall	Glucose	no-FGr	40
17.4713832035245	2.36686323068493e-68	19.6756769862488	3.48491754796978e-86	1076	InUKBB	e5	England-RepublicOfIrelend	pruneall	StandingHeight	no-FGr	0
0.517338021910677	0.604920216480076	1.10137827803951	0.270732055337042	815	InUKBB	e5	England-RepublicOfIrelend	pruneall	StandingHeight	no-FGr	10
0.398344394787679	0.690376340014399	0.895712377922329	0.370406397803443	807	InUKBB	e5	England-RepublicOfIrelend	pruneall	StandingHeight	no-FGr	40
-6.96019340888874	3.39805902345442e-12	-6.88446389564524	5.80055626343229e-12	563	InUKBB	e5	England-RepublicOfIrelend	pruneall	PlateletCount	no-FGr	0
-1.87626098782178	0.0606194511833664	-1.60692579935509	0.108070646142039	516	InUKBB	e5	England-RepublicOfIrelend	pruneall	PlateletCount	no-FGr	10
-1.89870010393503	0.0576039178949531	-1.71749391945546	0.0858889644897216	520	InUKBB	e5	England-RepublicOfIrelend	pruneall	PlateletCount	no-FGr	40
-4.03279373755023	5.5117654757789e-05	-4.86301417355464	1.15611565015653e-06	394	InUKBB	e5	England-RepublicOfIrelend	pruneall	AspartateAminotransferase	no-FGr	0
0.472280812707666	0.63672636395463	-0.631686048289414	0.527592046428487	374	InUKBB	e5	England-RepublicOfIrelend	pruneall	AspartateAminotransferase	no-FGr	10
0.629379449497236	0.529100668645544	-0.440582843401631	0.659515025615628	374	InUKBB	e5	England-RepublicOfIrelend	pruneall	AspartateAminotransferase	no-FGr	40
-2.48505350730684	0.0129531963504962	-2.72341056472115	0.0064611706926552	454	InUKBB	e5	England-RepublicOfIrelend	pruneall	EosinophillPercentage	no-FGr	0
1.18479058077538	0.236100257694126	1.21674780910854	0.223700182813113	440	InUKBB	e5	England-RepublicOfIrelend	pruneall	EosinophillPercentage	no-FGr	10
1.23719459065829	0.216014849270144	1.43998541397718	0.149871525788555	439	InUKBB	e5	England-RepublicOfIrelend	pruneall	EosinophillPercentage	no-FGr	40
-1.59846240918397	0.10994010490206	-3.72292879075717	0.000196925075883615	438	InUKBB	e5	England-RepublicOfIrelend	pruneall	AlkalinePhosphatase	no-FGr	0
0.769167144839973	0.441794092020144	0.714065630318506	0.475186597440012	418	InUKBB	e5	England-RepublicOfIrelend	pruneall	AlkalinePhosphatase	no-FGr	10
0.921259410673785	0.356915007017714	1.46398041086822	0.143199300772741	418	InUKBB	e5	England-RepublicOfIrelend	pruneall	AlkalinePhosphatase	no-FGr	40
2.62806896170333	0.00858711054071857	1.90977121795076	0.0561626766641141	288	InUKBB	e5	England-RepublicOfIrelend	pruneall	LDL	no-FGr	0
1.57619853900923	0.114980055133557	0.913012706927124	0.361235858549463	291	InUKBB	e5	England-RepublicOfIrelend	pruneall	LDL	no-FGr	10
1.84298712551183	0.0653308902431706	1.12701657244763	0.25973547421816	291	InUKBB	e5	England-RepublicOfIrelend	pruneall	LDL	no-FGr	40
1.33587954027281	0.181588649308527	1.91031340767599	0.0560928724872699	404	InUKBB	e5	England-Scotland	pruneall	HDL	no-FGr	0
0.0561260327282484	0.9552414055032	0.498590104067624	0.618068178068291	395	InUKBB	e5	England-Scotland	pruneall	HDL	no-FGr	10
0.197602609129379	0.843355993268312	0.598108579607178	0.549767485897999	392	InUKBB	e5	England-Scotland	pruneall	HDL	no-FGr	40
4.54315366496403	5.54188224086247e-06	3.90176264482273	9.54947719168615e-05	335	InUKBB	e5	England-Scotland	pruneall	SystolicBloodPressure	no-FGr	0
2.05939316383913	0.0394565901118607	1.8644440029546	0.062259378376358	333	InUKBB	e5	England-Scotland	pruneall	SystolicBloodPressure	no-FGr	10
2.29546570376832	0.0217064497045698	2.1648953140281	0.0303957031564308	333	InUKBB	e5	England-Scotland	pruneall	SystolicBloodPressure	no-FGr	40
1.5275547546904	0.126623122705973	0.423236483529288	0.672122730790845	448	InUKBB	e5	England-Scotland	pruneall	HbA1c	no-FGr	0
2.08047313290816	0.0374821574494525	1.43943591727026	0.150027054140318	438	InUKBB	e5	England-Scotland	pruneall	HbA1c	no-FGr	10
1.98320531722175	0.047344500211371	1.28567184582607	0.198557610965628	437	InUKBB	e5	England-Scotland	pruneall	HbA1c	no-FGr	40
1.85198452354723	0.0640280453151079	1.60974905363754	0.107452651347061	405	InUKBB	e5	England-Scotland	pruneall	TotalProtein	no-FGr	0
1.13190461289727	0.257674539134872	0.877789245521475	0.380058101780267	397	InUKBB	e5	England-Scotland	pruneall	TotalProtein	no-FGr	10
1.26231537406604	0.206835326748316	1.01324317737976	0.310944021423154	402	InUKBB	e5	England-Scotland	pruneall	TotalProtein	no-FGr	40
-0.555048722357954	0.578861335018867	-0.651651326555863	0.514626128682032	229	InUKBB	e5	England-Scotland	pruneall	BasophillPercentage	no-FGr	0
1.10136679763766	0.270737049847041	0.937768781411642	0.348363247797021	228	InUKBB	e5	England-Scotland	pruneall	BasophillPercentage	no-FGr	10
0.948585553257052	0.342831441474711	0.872024478308519	0.383195023853171	229	InUKBB	e5	England-Scotland	pruneall	BasophillPercentage	no-FGr	40
3.97191403613731	7.12974502077993e-05	4.45757975436826	8.28902015821126e-06	569	InUKBB	e5	England-Scotland	pruneall	BodyWeight	no-FGr	0
1.27627184304308	0.201859439971364	1.7782585982117	0.0753613927714491	557	InUKBB	e5	England-Scotland	pruneall	BodyWeight	no-FGr	10
1.37304725251889	0.16973765742429	2.02130239758798	0.0432484711288765	551	InUKBB	e5	England-Scotland	pruneall	BodyWeight	no-FGr	40
1.7883206822119	0.0737242849293308	2.89037330260624	0.00384784599977756	308	InUKBB	e5	England-Scotland	pruneall	Cholesterol	no-FGr	0
0.696196626854966	0.486305699833917	1.82809796820749	0.0675348498436017	300	InUKBB	e5	England-Scotland	pruneall	Cholesterol	no-FGr	10
0.735001023423486	0.462338870835994	1.76422749182133	0.0776936859188247	308	InUKBB	e5	England-Scotland	pruneall	Cholesterol	no-FGr	40
2.27319863201046	0.0230142127067253	1.37770541363992	0.168294259237068	378	InUKBB	e5	England-Scotland	pruneall	Triglycerides	no-FGr	0
1.89176508623724	0.0585222870425069	1.0925621450925	0.274586090970701	378	InUKBB	e5	England-Scotland	pruneall	Triglycerides	no-FGr	10
1.96818997880712	0.0490461828741623	1.23667168536697	0.216208994642358	371	InUKBB	e5	England-Scotland	pruneall	Triglycerides	no-FGr	40
-10.6996131924942	1.02203958981458e-26	-13.9655005255156	2.53120904929035e-44	571	InUKBB	e5	England-Scotland	pruneall	MeanCorpuscularVolume	no-FGr	0
-2.81734167834984	0.00484229815749833	-2.51656960261405	0.0118503491152547	422	InUKBB	e5	England-Scotland	pruneall	MeanCorpuscularVolume	no-FGr	10
-3.0432986328711	0.00233999990097471	-3.08049942987788	0.0020665375031515	428	InUKBB	e5	England-Scotland	pruneall	MeanCorpuscularVolume	no-FGr	40
-5.14622192664925	2.65784967279967e-07	-5.5109057429359	3.56991867820442e-08	257	InUKBB	e5	England-Scotland	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	0
-2.80345507331806	0.00505582756131061	-2.2824064968044	0.0224653521308604	245	InUKBB	e5	England-Scotland	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	10
-2.88826422394076	0.00387374320434329	-2.25456926926371	0.0241603781858453	246	InUKBB	e5	England-Scotland	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	40
-0.360720008343561	0.718308765875582	0.618236059877301	0.536419743194646	246	InUKBB	e5	England-Scotland	pruneall	Glucose	no-FGr	0
-1.039687707984	0.29848501322327	-0.162988883818449	0.870527187061763	241	InUKBB	e5	England-Scotland	pruneall	Glucose	no-FGr	10
-0.985804653303442	0.324228981875454	-0.112807406908347	0.910183245967271	239	InUKBB	e5	England-Scotland	pruneall	Glucose	no-FGr	40
18.8994868316361	1.15167186011313e-79	18.9280968978475	6.69372565363879e-80	1076	InUKBB	e5	England-Scotland	pruneall	StandingHeight	no-FGr	0
0.861832336059728	0.38877978796768	0.811233304795628	0.417231702978173	815	InUKBB	e5	England-Scotland	pruneall	StandingHeight	no-FGr	10
0.780019961636917	0.435379125642643	0.675233162368395	0.499527640535153	807	InUKBB	e5	England-Scotland	pruneall	StandingHeight	no-FGr	40
-7.68789974636352	1.49569933989509e-14	-7.50969397047413	5.92657440999307e-14	563	InUKBB	e5	England-Scotland	pruneall	PlateletCount	no-FGr	0
-2.51874733559717	0.0117773134915952	-1.95073643158491	0.0510884071975262	516	InUKBB	e5	England-Scotland	pruneall	PlateletCount	no-FGr	10
-2.59933251522173	0.00934052464003202	-2.06888747385558	0.0385566473002571	520	InUKBB	e5	England-Scotland	pruneall	PlateletCount	no-FGr	40
-2.27949229842769	0.0226378172690896	-3.56574760737296	0.000362820422081554	394	InUKBB	e5	England-Scotland	pruneall	AspartateAminotransferase	no-FGr	0
1.81455556387538	0.0695922365414745	0.558617499407337	0.576422794533887	374	InUKBB	e5	England-Scotland	pruneall	AspartateAminotransferase	no-FGr	10
2.04669190728076	0.0406883443474724	0.902273495879271	0.366911601255372	374	InUKBB	e5	England-Scotland	pruneall	AspartateAminotransferase	no-FGr	40
-3.47041816097559	0.000519648672033373	-4.66717573070003	3.05368144284276e-06	454	InUKBB	e5	England-Scotland	pruneall	EosinophillPercentage	no-FGr	0
0.347334627881384	0.728339938910761	-0.648767004162751	0.516488987800325	440	InUKBB	e5	England-Scotland	pruneall	EosinophillPercentage	no-FGr	10
0.259154101862317	0.795516342964436	-0.666973813367997	0.504788860384232	439	InUKBB	e5	England-Scotland	pruneall	EosinophillPercentage	no-FGr	40
-0.973321562055028	0.330393509257145	-2.01375494643652	0.044035268034138	438	InUKBB	e5	England-Scotland	pruneall	AlkalinePhosphatase	no-FGr	0
1.23255783222285	0.217740777478969	2.37388093610279	0.0176022254979136	418	InUKBB	e5	England-Scotland	pruneall	AlkalinePhosphatase	no-FGr	10
1.28657751486694	0.198241585036235	2.74782572677923	0.00599918867474324	418	InUKBB	e5	England-Scotland	pruneall	AlkalinePhosphatase	no-FGr	40
1.856951254832	0.0633180894602459	1.33798629415257	0.180900904688888	288	InUKBB	e5	England-Scotland	pruneall	LDL	no-FGr	0
1.52403910734156	0.127498942319194	1.10480599845628	0.269243660781629	291	InUKBB	e5	England-Scotland	pruneall	LDL	no-FGr	10
1.62990796532118	0.103120949937481	1.21587581539126	0.224032232185266	291	InUKBB	e5	England-Scotland	pruneall	LDL	no-FGr	40
3.10500244561294	0.00190277451312783	3.36810551938917	0.000756866225528226	404	InUKBB	e5	England-Wales	pruneall	HDL	no-FGr	0
2.04596957968514	0.0407593637226991	2.27877136921784	0.0226806596889248	395	InUKBB	e5	England-Wales	pruneall	HDL	no-FGr	10
1.891304564305	0.0585836997732107	1.8550267966741	0.0635924000828533	392	InUKBB	e5	England-Wales	pruneall	HDL	no-FGr	40
0.567172456022082	0.57059701962517	0.715826440538515	0.474098523916603	335	InUKBB	e5	England-Wales	pruneall	SystolicBloodPressure	no-FGr	0
1.26336228941178	0.206459010050409	1.56309147584633	0.118031080311788	333	InUKBB	e5	England-Wales	pruneall	SystolicBloodPressure	no-FGr	10
1.32292883799313	0.185859044088437	1.5480104991923	0.121619768717734	333	InUKBB	e5	England-Wales	pruneall	SystolicBloodPressure	no-FGr	40
1.17398766284224	0.240399967247657	1.15334311406156	0.248769580444298	448	InUKBB	e5	England-Wales	pruneall	HbA1c	no-FGr	0
1.23189097111201	0.217989814599436	1.28664676978134	0.198217434239907	438	InUKBB	e5	England-Wales	pruneall	HbA1c	no-FGr	10
0.962957170351284	0.335569017301316	0.994722287667056	0.319871351498045	437	InUKBB	e5	England-Wales	pruneall	HbA1c	no-FGr	40
0.228496687945898	0.819260130662927	-0.0256330934488435	0.979549989981261	405	InUKBB	e5	England-Wales	pruneall	TotalProtein	no-FGr	0
0.688082483959639	0.491400840178056	0.523223218504797	0.60081892557481	397	InUKBB	e5	England-Wales	pruneall	TotalProtein	no-FGr	10
0.522229159048884	0.601510786045188	0.195221688831156	0.845219400481488	402	InUKBB	e5	England-Wales	pruneall	TotalProtein	no-FGr	40
-1.18402139035373	0.23640459554907	-1.58867414157972	0.112133979830528	229	InUKBB	e5	England-Wales	pruneall	BasophillPercentage	no-FGr	0
-0.200537635971555	0.841060126510218	-0.404814602829415	0.685613794009485	228	InUKBB	e5	England-Wales	pruneall	BasophillPercentage	no-FGr	10
0.0892694121390877	0.928867802568924	-0.241036370411001	0.809526927876443	229	InUKBB	e5	England-Wales	pruneall	BasophillPercentage	no-FGr	40
-0.913517219227517	0.360970581587403	-0.850362841764581	0.395123388301575	569	InUKBB	e5	England-Wales	pruneall	BodyWeight	no-FGr	0
-0.607713792898129	0.543377313460754	-0.600993547736756	0.547844283832778	557	InUKBB	e5	England-Wales	pruneall	BodyWeight	no-FGr	10
-0.549953898846016	0.582350994192496	-0.657306618234451	0.510983781842485	551	InUKBB	e5	England-Wales	pruneall	BodyWeight	no-FGr	40
0.415216415999681	0.677983482493237	0.401754246159949	0.687864897699593	308	InUKBB	e5	England-Wales	pruneall	Cholesterol	no-FGr	0
-0.0247198339712573	0.980278434692625	0.053712738737646	0.957164033409301	300	InUKBB	e5	England-Wales	pruneall	Cholesterol	no-FGr	10
0.196319207658637	0.844360328371781	0.198797729128323	0.842420972432333	308	InUKBB	e5	England-Wales	pruneall	Cholesterol	no-FGr	40
-0.791107542761653	0.428881237999635	-0.979626604076346	0.327270467693676	378	InUKBB	e5	England-Wales	pruneall	Triglycerides	no-FGr	0
-0.345421275103913	0.729777685119303	-0.548005487641426	0.583688134799514	378	InUKBB	e5	England-Wales	pruneall	Triglycerides	no-FGr	10
-0.197121257693602	0.843732648555181	-0.53859311095098	0.59016764210067	371	InUKBB	e5	England-Wales	pruneall	Triglycerides	no-FGr	40
-4.0497447551762	5.12735267786565e-05	-5.84596476285677	5.03640658761786e-09	571	InUKBB	e5	England-Wales	pruneall	MeanCorpuscularVolume	no-FGr	0
0.124609605948793	0.900832623229579	-0.731748676351849	0.464321980242088	422	InUKBB	e5	England-Wales	pruneall	MeanCorpuscularVolume	no-FGr	10
0.124867725159252	0.900628269939208	-0.813520739810711	0.415919560252923	428	InUKBB	e5	England-Wales	pruneall	MeanCorpuscularVolume	no-FGr	40
2.62467139595001	0.00867326276878096	2.50796657856616	0.0121428151681335	257	InUKBB	e5	England-Wales	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	0
0.417801760470635	0.676092063639699	0.678851076976012	0.497232226761806	245	InUKBB	e5	England-Wales	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	10
