PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
37	0.00132418096244616	1.75345522130485e-06	-0.0182763633851389	0.0209237079098301	0.974166563567261	0.0291429553321775	0.000221468146814681	TestExample	complete	Afr-Eur	even	odd	1000
38	-0.00149955002985342	2.24865029203339e-06	-0.021098999905249	0.0181010519854611	0.974168812217553	0.0291429553321775	0.000221419141914191	TestExample	complete	Afr-Eur	even	odd	1000
39	0.0014839589428503	2.20213414406539e-06	-0.0181166379943589	0.0210834157190902	0.974171014351697	0.0291429553321775	0.000221029102910291	TestExample	complete	Afr-Eur	even	odd	1000
40	0.000329012945270279	1.08249518155424e-07	-0.0192711813304756	0.0199289544320117	0.974171122601215	0.0291429553321775	0.000220712071207121	TestExample	complete	Afr-Eur	even	odd	1000
1	0.994698245514645	0.989424599629914	0.994486845438386	0.994901560246622	0.989424599629914	0.00875553909995584	0.0765785578557856	TestExample	complete	Afr-Eur	even	odd	3162
2	-0.014530978922407	0.000211149348443437	-0.0341213308895623	0.00507053520974651	0.989635748978357	0.00875553909995584	0.00095026202620262	TestExample	complete	Afr-Eur	even	odd	3162
3	-0.000598237424472308	3.5788801603926e-07	-0.0201980705942152	0.0190020553861674	0.989636106866373	0.00875553909995584	0.000564482448244825	TestExample	complete	Afr-Eur	even	odd	3162
4	0.00246508475984977	6.07664287324357e-06	-0.0171358131733792	0.0220640887171319	0.989642183509246	0.00875553909995584	0.000382473247324732	TestExample	complete	Afr-Eur	even	odd	3162
5	-0.000169243023960946	2.86432011594454e-08	-0.0197692474480319	0.0194308914338353	0.989642212152448	0.00875553909995584	0.000312089208920892	TestExample	complete	Afr-Eur	even	odd	3162
6	0.00272373663350091	7.41874124867487e-06	-0.0168772343670175	0.0223226149332601	0.989649630893696	0.00875553909995584	0.00029029402940294	TestExample	complete	Afr-Eur	even	odd	3162
7	-0.00300262488237069	9.0157561842316e-06	-0.022601364756711	0.0165984219644069	0.989658646649881	0.00875553909995584	0.000264316431643164	TestExample	complete	Afr-Eur	even	odd	3162
8	0.00113253598737397	1.28263776269714e-06	-0.0184679439621954	0.0207321457817937	0.989659929287643	0.00875553909995584	0.000244133413341334	TestExample	complete	Afr-Eur	even	odd	3162
9	0.000428066742845028	1.83241136329951e-07	-0.0191721641163868	0.0200279687075479	0.989660112528779	0.00875553909995584	0.000232594259425943	TestExample	complete	Afr-Eur	even	odd	3162
10	-0.00115825312509338	1.34155030178858e-06	-0.0207578518857394	0.018442235549757	0.989661454079081	0.00875553909995584	0.000232092209220922	TestExample	complete	Afr-Eur	even	odd	3162
11	8.44916674947855e-05	7.13884187604939e-09	-0.0195156106533145	0.0196845290712029	0.989661461217923	0.00875553909995584	0.000230856085608561	TestExample	complete	Afr-Eur	even	odd	3162
12	-0.00103537941393073	1.07201053079154e-06	-0.0206350306588772	0.018565067338557	0.989662533228454	0.00875553909995584	0.000229447944794479	TestExample	complete	Afr-Eur	even	odd	3162
13	0.00151055705065528	2.28178260328436e-06	-0.0180900485439717	0.0211100020484461	0.989664815011057	0.00875553909995584	0.000228792879287929	TestExample	complete	Afr-Eur	even	odd	3162
14	0.00031393184022718	9.85532003084238e-08	-0.0192862568318973	0.019913879310541	0.989664913564258	0.00875553909995584	0.000228402840284028	TestExample	complete	Afr-Eur	even	odd	3162
15	-0.000921848887096557	8.4980537064116e-07	-0.02052154809968	0.0186785586048814	0.989665763369628	0.00875553909995584	0.000227739773977398	TestExample	complete	Afr-Eur	even	odd	3162
16	0.000952499481888563	9.07255262997981e-07	-0.0186479186592856	0.020552185794097	0.989666670624891	0.00875553909995584	0.000227147714771477	TestExample	complete	Afr-Eur	even	odd	3162
17	-0.00123111914596643	1.51565435156511e-06	-0.0208306865031812	0.018369394110034	0.989668186279243	0.00875553909995584	0.000227044704470447	TestExample	complete	Afr-Eur	even	odd	3162
18	9.90945104180901e-05	9.81972199500098e-09	-0.019501013367734	0.0196991262517328	0.989668196098965	0.00875553909995584	0.000227001700170017	TestExample	complete	Afr-Eur	even	odd	3162
