PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
12	0.0234850220586442	0.000551546261095003	0.0172895747892489	0.0296786659803555	0.186237929232116	0.815898526300191	4.19719197191972e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
13	0.00888500851859253	7.89433763754618e-05	0.00268719257136169	0.0150821418888267	0.186316872608491	0.815898526300191	4.19321193211932e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
14	-0.0104956329208471	0.000110158310409169	-0.0166925109752011	-0.0042979485809451	0.186427030918901	0.815898526300191	4.18862188621886e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
15	-0.0147723109047448	0.000218221169466443	-0.0209683550069897	-0.00857513210069728	0.186645252088367	0.815898526300191	4.18092180921809e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
16	-0.00163537232337023	2.67444263604534e-06	-0.00783325685378309	0.00456263785156696	0.186647926531003	0.815898526300191	4.17764177641776e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
17	0.0034863706554988	1.21547803475231e-05	-0.00271165186709547	0.0096841253251866	0.186660081311351	0.815898526300191	4.17625176251763e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
18	0.00877942067279484	7.70782273498975e-05	0.00258159722106385	0.0149765696578936	0.1867371595387	0.815898526300191	4.17261172611726e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
19	0.00355308790774105	1.26244336801357e-05	-0.00264493426690239	0.00975083710381449	0.186749783972381	0.815898526300191	4.16732167321673e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
20	0.00391104393862809	1.52962646898795e-05	-0.00228697542695816	0.0101087628252065	0.18676508023707	0.815898526300191	4.16385163851639e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
21	-0.0180179964505773	0.000324648196093018	-0.0242132563659235	-0.0118213526707236	0.187089728433164	0.815898526300191	4.16263162631626e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
22	0.00313239546615935	9.81190135641567e-06	-0.00306562797953293	0.00933017825379247	0.18709954033452	0.815898526300191	4.15981159811598e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
23	-0.0179592963746886	0.000322536326273903	-0.0241545716315854	-0.0117626417588045	0.187422076660794	0.815898526300191	4.15687156871569e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
24	-0.0134783769175692	0.000181666644332061	-0.0196746972511292	-0.00728102123498026	0.187603743305126	0.815898526300191	4.15391153911539e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
25	0.00660100424958282	4.35732571030104e-05	0.00040305681162274	0.0127984445576938	0.187647316562229	0.815898526300191	4.15312153121531e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
26	-0.00458707383082328	2.10412463294238e-05	-0.0107847311434661	0.00161093589705621	0.187668357808558	0.815898526300191	4.15121151211512e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
27	0.00653143865021894	4.26596908415738e-05	0.000333488222225564	0.0127288872923631	0.1877110174994	0.815898526300191	4.14864148641486e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
28	0.0109232281493086	0.000119316913201847	0.00472558415160178	0.0171200330208385	0.187830334412602	0.815898526300191	4.14680146801468e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
29	0.00432429589349659	1.86995349745115e-05	-0.00187371825371869	0.0105219778133736	0.187849033947576	0.815898526300191	4.14591145911459e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
30	0.0028259086263076	7.98575956423969e-06	-0.00337211436400717	0.00902371450517057	0.18785701970714	0.815898526300191	4.14468144681447e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
31	0.00984131689030004	9.68515181353048e-05	0.00364357520613913	0.016038302544097	0.187953871225276	0.815898526300191	4.14208142081421e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
32	0.00127469875439871	1.62485691446563e-06	-0.00492330407048401	0.00747260364495513	0.18795549608219	0.815898526300191	4.14113141131411e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
33	-0.00361604519081453	1.30757828220129e-05	-0.00981378917115423	0.00258197660488617	0.187968571865012	0.815898526300191	4.14054140541405e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
34	-0.00951149554497461	9.04685475020719e-05	-0.0157085334251214	-0.00331372696735902	0.188059040412514	0.815898526300191	4.13752137521375e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
35	0.0108300305602914	0.000117289561936846	0.00463237757650935	0.0170268515756809	0.188176329974451	0.815898526300191	4.13571135711357e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
36	-0.00767408770008964	5.88916220286671e-05	-0.0138713918532462	-0.00147619398522792	0.18823522159648	0.815898526300191	4.13460134601346e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
37	-0.006223549359524	3.87325666304316e-05	-0.0124210341669563	-2.55864183402252e-05	0.18827395416311	0.815898526300191	4.13249132491325e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
38	0.000910587538837502	8.29169665886139e-07	-0.00528740623030338	0.00710851134803859	0.188274783332776	0.815898526300191	4.13109131091311e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
39	-0.0027055543884123	7.32002454865705e-06	-0.00890336901659106	0.0034924681046729	0.188282103357325	0.815898526300191	4.12771127711277e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
40	-0.00692062264492987	4.78950177935161e-05	-0.0131180238915738	-0.000722689715678717	0.188329998375118	0.815898526300191	4.12668126681267e-05	adnaSel	e5	BronzeAge	all	odd	pruneall
1	-0.0719864614729048	0.00518205063539001	-0.0781495574527306	-0.065817863467444	0.00518205063539001	0.990201477975659	0.000233440334403344	adnaSel	e5	Historical	all	odd	pruneall
2	-0.141770772222429	0.0200989518565438	-0.147838831628044	-0.135692039550476	0.0252810024919338	0.990201477975659	9.19219192191922e-05	adnaSel	e5	Historical	all	odd	pruneall
3	-0.0101869934734798	0.000103774836028719	-0.0163839229433636	-0.00398928142305872	0.0253847773279625	0.990201477975659	8.28264282642827e-05	adnaSel	e5	Historical	all	odd	pruneall
4	-0.00129877039619595	1.68680454203498e-06	-0.00749667397811628	0.00489923296945404	0.0253864641325046	0.990201477975659	7.41649416494165e-05	adnaSel	e5	Historical	all	odd	pruneall
5	-0.0300048625979548	0.000900291779522148	-0.0361960951724401	-0.0238113268397933	0.0262867559120267	0.990201477975659	6.33241332413324e-05	adnaSel	e5	Historical	all	odd	pruneall
6	0.0170757466655954	0.000291581124187593	0.0108789341079469	0.0232712476844482	0.0265783370362143	0.990201477975659	5.06136061360614e-05	adnaSel	e5	Historical	all	odd	pruneall
7	-0.00201515618227271	4.06085443895192e-06	-0.00821301753092707	0.00418285998922249	0.0265823978906532	0.990201477975659	4.71182711827118e-05	adnaSel	e5	Historical	all	odd	pruneall
8	0.0091654818159284	8.40060569181143e-05	0.00296768647412321	0.0153625730373759	0.0266664039475714	0.990201477975659	4.27437274372744e-05	adnaSel	e5	Historical	all	odd	pruneall
9	-0.00352669391320452	1.24375699574338e-05	-0.00972444528128884	0.00267132840568828	0.0266788415175288	0.990201477975659	4.21694216942169e-05	adnaSel	e5	Historical	all	odd	pruneall
10	0.00020622247396888	4.25277087698454e-08	-0.00599174911257915	0.00640417821654519	0.0266788840452376	0.990201477975659	4.2089920899209e-05	adnaSel	e5	Historical	all	odd	pruneall
11	0.00302779376422686	9.16753507869108e-06	-0.00317022965693637	0.00922558456360009	0.0266880515803163	0.990201477975659	4.20288202882029e-05	adnaSel	e5	Historical	all	odd	pruneall
12	0.00716285427939664	5.13064814278707e-05	0.000964933189576844	0.0133602250788392	0.0267393580617441	0.990201477975659	4.19719197191972e-05	adnaSel	e5	Historical	all	odd	pruneall
13	0.0063222277821703	3.99705641296459e-05	0.00012426872349549	0.0125197011265733	0.0267793286258738	0.990201477975659	4.19321193211932e-05	adnaSel	e5	Historical	all	odd	pruneall
14	-0.0115493007212217	0.000133386347149212	-0.0177459943529423	-0.00535171988069576	0.026912714973023	0.990201477975659	4.18862188621886e-05	adnaSel	e5	Historical	all	odd	pruneall
15	-0.00381446493826835	1.45501427652786e-05	-0.0100121921589987	0.00238355534168428	0.0269272651157883	0.990201477975659	4.18092180921809e-05	adnaSel	e5	Historical	all	odd	pruneall
16	0.00236722428355607	5.60375080865756e-06	-0.00383079584990572	0.00856506254534645	0.0269328688665969	0.990201477975659	4.17764177641776e-05	adnaSel	e5	Historical	all	odd	pruneall
17	0.000585995938868657	3.43391240370559e-07	-0.00561198837190761	0.00678393522787736	0.0269332122578373	0.990201477975659	4.17625176251763e-05	adnaSel	e5	Historical	all	odd	pruneall
18	-0.00874503611651806	7.64756566792053e-05	-0.0149421901567548	-0.00254721025078937	0.0270096879145165	0.990201477975659	4.17261172611726e-05	adnaSel	e5	Historical	all	odd	pruneall
19	0.00610959686952725	3.73271739081372e-05	-8.83704049375135e-05	0.0123070947641562	0.0270470150884246	0.990201477975659	4.16732167321673e-05	adnaSel	e5	Historical	all	odd	pruneall
20	-0.00301950655360377	9.1174198272561e-06	-0.00921729798192003	0.00317851685981761	0.0270561325082519	0.990201477975659	4.16385163851639e-05	adnaSel	e5	Historical	all	odd	pruneall
21	-0.00324772034546199	1.05476874423277e-05	-0.00944549414285273	0.0029503029700718	0.0270666801956942	0.990201477975659	4.16263162631626e-05	adnaSel	e5	Historical	all	odd	pruneall
22	-0.00644323908609869	4.15153299206299e-05	-0.0126406982084152	-0.000245284953407088	0.0271081955256149	0.990201477975659	4.15981159811598e-05	adnaSel	e5	Historical	all	odd	pruneall
23	0.0126962863213297	0.000161195686353185	0.00649883379373258	0.0188927635566551	0.027269391211968	0.990201477975659	4.15687156871569e-05	adnaSel	e5	Historical	all	odd	pruneall
24	0.00441402963990174	1.94836576619311e-05	-0.00178398309443873	0.0106117032530987	0.02728887486963	0.990201477975659	4.15391153911539e-05	adnaSel	e5	Historical	all	odd	pruneall
25	-0.00713064990068659	5.08461680061616e-05	-0.0133280247899594	-0.000932727194904219	0.0273397210376361	0.990201477975659	4.15312153121531e-05	adnaSel	e5	Historical	all	odd	pruneall
26	-0.00636175059830945	4.04718706750907e-05	-0.0125592193176758	-0.000163793128519002	0.0273801929083112	0.990201477975659	4.15121151211512e-05	adnaSel	e5	Historical	all	odd	pruneall
27	0.0104216884487358	0.000108611590122513	0.00422399736231224	0.016618578928865	0.0274888044984337	0.990201477975659	4.14864148641486e-05	adnaSel	e5	Historical	all	odd	pruneall
28	0.00410786056687802	1.68745184369114e-05	-0.00209015657742242	0.0103055621115742	0.0275056790168706	0.990201477975659	4.14680146801468e-05	adnaSel	e5	Historical	all	odd	pruneall
29	0.010679564023615	0.000114053087734493	0.00448189675918281	0.0168764108759143	0.0276197321046051	0.990201477975659	4.14591145911459e-05	adnaSel	e5	Historical	all	odd	pruneall
30	-0.00500446160026401	2.5044635908517e-05	-0.0112020780682531	0.00119353934844713	0.0276447767405137	0.990201477975659	4.14468144681447e-05	adnaSel	e5	Historical	all	odd	pruneall
31	0.000159160145310892	2.53319518553843e-08	-0.00603880973992399	0.00635711780234952	0.0276448020724655	0.990201477975659	4.14208142081421e-05	adnaSel	e5	Historical	all	odd	pruneall
32	0.0113506139714161	0.000128836437528107	0.00515301256129886	0.0175473434317308	0.0277736385099936	0.990201477975659	4.14113141131411e-05	adnaSel	e5	Historical	all	odd	pruneall
33	-0.00787526734279587	6.20198357205071e-05	-0.0140725443812759	-0.00167738528887944	0.0278356583457141	0.990201477975659	4.14054140541405e-05	adnaSel	e5	Historical	all	odd	pruneall
34	0.00512134778422207	2.62282031269563e-05	-0.00107665031887297	0.011318952426977	0.0278618865488411	0.990201477975659	4.13752137521375e-05	adnaSel	e5	Historical	all	odd	pruneall
35	-0.00734524432214312	5.39526141519758e-05	-0.0135425917162174	-0.00114733262696548	0.0279158391629931	0.990201477975659	4.13571135711357e-05	adnaSel	e5	Historical	all	odd	pruneall
36	0.00421788674078284	1.77905685580717e-05	-0.00198012895249907	0.0104155783816425	0.0279336297315511	0.990201477975659	4.13460134601346e-05	adnaSel	e5	Historical	all	odd	pruneall
37	-0.00979373929047695	9.59173292898319e-05	-0.0159907325612737	-0.00359599364362313	0.028029547060841	0.990201477975659	4.13249132491325e-05	adnaSel	e5	Historical	all	odd	pruneall
38	-0.010510281598151	0.000110466019272431	-0.0167071571828707	-0.00431259860280502	0.0281400130801134	0.990201477975659	4.13109131091311e-05	adnaSel	e5	Historical	all	odd	pruneall
39	-0.0110818153043764	0.00012280663044031	-0.0172785924577208	-0.00488418684510587	0.0282628197105537	0.990201477975659	4.12771127711277e-05	adnaSel	e5	Historical	all	odd	pruneall
40	-0.0113242027870978	0.000128237568763313	-0.0175209369732249	-0.00512659867954405	0.028391057279317	0.990201477975659	4.12668126681267e-05	adnaSel	e5	Historical	all	odd	pruneall
1	-0.115703051951798	0.0133871962309605	-0.121813660460599	-0.109583673033536	0.0133871962309605	0.902179938684124	0.000233440334403344	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
2	-0.0212966390201212	0.000453546833553347	-0.0274909742551068	-0.0151006683167855	0.0138407430645139	0.902179938684124	9.19219192191922e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
3	-0.118144954985505	0.0139582303885271	-0.124251934419614	-0.112029025226288	0.027798973453041	0.902179938684124	8.28264282642827e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
4	-0.234028603214421	0.054769387122493	-0.239878622998192	-0.228161587861332	0.082568360575534	0.902179938684124	7.41649416494165e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
5	-0.00774679261221136	6.00127957766124e-05	-0.0139440870241969	-0.00154890305363376	0.0826283733713106	0.902179938684124	6.33241332413324e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
6	0.0103858331904969	0.000107865531060827	0.00418813885712759	0.0165827296714194	0.0827362389023714	0.902179938684124	5.06136061360614e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
7	-0.00898665003077315	8.07598787755951e-05	-0.0151837682392247	-0.00278884143812755	0.082816998781147	0.902179938684124	4.71182711827118e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
8	-0.0212310037896026	0.000450755521914119	-0.0274253588423145	-0.0150350183044235	0.0832677543030611	0.902179938684124	4.27437274372744e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
9	0.0152834350583724	0.000233583387183486	0.00908633184373355	0.0214793643283954	0.0835013376902446	0.902179938684124	4.21694216942169e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
10	0.00412380390217724	1.70057586236122e-05	-0.00207421304116073	0.0103215040210545	0.0835183434488682	0.902179938684124	4.2089920899209e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
11	0.00945470657605556	8.93914764393082e-05	0.00325693350399466	0.0156517533125395	0.0836077349253075	0.902179938684124	4.20288202882029e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
12	-0.0358775368729275	0.00128719765206827	-0.0420661466496543	-0.0296861741904543	0.0848949325773758	0.902179938684124	4.19719197191972e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
13	-0.0245983265426113	0.000605077668696936	-0.0307915959981682	-0.0184031683530668	0.0855000102460727	0.902179938684124	4.19321193211932e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
14	-0.00414386685467103	1.71716325092412e-05	-0.0103415651748335	0.0020541498313	0.085517181878582	0.902179938684124	4.18862188621886e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
15	0.00743188725190275	5.52329481249946e-05	0.00123398016406208	0.0136292233829961	0.085572414826707	0.902179938684124	4.18092180921809e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
16	0.00118367682992964	1.40109083771228e-06	-0.00501432388522464	0.00738158660389609	0.0855738159175447	0.902179938684124	4.17764177641776e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
17	-0.00443858575545385	1.97010435085178e-05	-0.0106362570780911	0.00175942657485051	0.0855935169610532	0.902179938684124	4.17625176251763e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
18	-0.00582177529819337	3.38930676226545e-05	-0.0120193055318866	0.000376202204505698	0.0856274100286759	0.902179938684124	4.17261172611726e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
19	0.00946508600174985	8.9587853020521e-05	0.0032673137481611	0.0156621311225295	0.0857169978816964	0.902179938684124	4.16732167321673e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
20	-0.0102111559413138	0.000104267705657829	-0.0164080814286211	-0.00401344601765795	0.0858212655873542	0.902179938684124	4.16385163851639e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
21	0.0118872474359766	0.000141306651604132	0.00568970270653405	0.0180838790030285	0.0859625722389584	0.902179938684124	4.16263162631626e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
22	-0.00543980740688021	2.95915046239488e-05	-0.0116373789722891	0.000758182083919534	0.0859921637435823	0.902179938684124	4.15981159811598e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
23	-0.00229006890102747	5.24441557145314e-06	-0.00848791235373616	0.00390795049563857	0.0859974081591538	0.902179938684124	4.15687156871569e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
24	-0.000285419109942626	8.14640683204409e-08	-0.0064833715688831	0.00591255527760748	0.0859974896232221	0.902179938684124	4.15391153911539e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
25	0.00150313268750887	2.25940787625763e-06	-0.00469487497978407	0.0077010248701093	0.0859997490310983	0.902179938684124	4.15312153121531e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
26	0.00382120365144812	1.46015973458405e-05	-0.00237681656845784	0.0100189302944224	0.0860143506284442	0.902179938684124	4.15121151211512e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
27	0.00476647733591828	2.27193061938226e-05	-0.001431528883096	0.0109641173571164	0.086037069934638	0.902179938684124	4.14864148641486e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
28	-0.0237183407748019	0.000562559689109629	-0.0299119074903988	-0.0175229528157127	0.0865996296237476	0.902179938684124	4.14680146801468e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
29	-0.00150685117287335	2.27060045718978e-06	-0.00770474314326149	0.00469115656789478	0.0866019002242048	0.902179938684124	4.14591145911459e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
30	0.0145520231217718	0.00021176137693658	0.00835481273854459	0.0207481157168844	0.0868136616011414	0.902179938684124	4.14468144681447e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
31	0.0206353335759375	0.000425816991790214	0.0144392163810252	0.0268298660432714	0.0872394785929316	0.902179938684124	4.14208142081421e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
32	-0.00545320669651692	2.9737463274937e-05	-0.0116507768426295	0.00074478240435577	0.0872692160562065	0.902179938684124	4.14113141131411e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
33	0.00312156303322711	9.74415577041001e-06	-0.00307646041622067	0.00931934665684186	0.0872789602119769	0.902179938684124	4.14054140541405e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
34	-0.0192842864528532	0.000371883703995697	-0.0254792050220238	-0.0130878868322948	0.0876508439159726	0.902179938684124	4.13752137521375e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
35	-0.00346538017391041	1.20088597497313e-05	-0.00966313655428909	0.0027326424467447	0.0876628527757224	0.902179938684124	4.13571135711357e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
36	0.00517582547621389	2.67891693602248e-05	-0.0010221712427471	0.011373424549673	0.0876896419450826	0.902179938684124	4.13460134601346e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
37	-0.00724258008497017	5.24549662872065e-05	-0.0134399407042476	-0.0010446630509739	0.0877420969113698	0.902179938684124	4.13249132491325e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
38	0.00337634087584945	1.13996777099318e-05	-0.00282168210004603	0.0095741044520743	0.0877534965890797	0.902179938684124	4.13109131091311e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
39	0.00464594741025767	2.15848273388799e-05	-0.0015520612101254	0.0108435990924648	0.0877750814164186	0.902179938684124	4.12771127711277e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
40	-0.00696886298505946	4.85650513045318e-05	-0.0131662582261466	-0.000770932355619499	0.0878236464677232	0.902179938684124	4.12668126681267e-05	adnaSel	e5	EuropeanNeolithic	all	all	pruneall
1	-0.346940418243685	0.120367653811103	-0.352380649534402	-0.341476740012475	0.120367653811103	0.674597880066031	0.000233440334403344	adnaSel	e5	BronzeAge	all	all	pruneall
2	-0.375453598755217	0.140965404818244	-0.380765503133451	-0.370116914601811	0.261333058629346	0.674597880066031	9.19219192191922e-05	adnaSel	e5	BronzeAge	all	all	pruneall
3	0.024914401570658	0.000620727405624006	0.0187193282542756	0.0311075619138102	0.26195378603497	0.674597880066031	8.28264282642827e-05	adnaSel	e5	BronzeAge	all	all	pruneall
4	0.250207879098749	0.0626039827630943	0.244388908457683	0.256008829805054	0.324557768798065	0.674597880066031	7.41649416494165e-05	adnaSel	e5	BronzeAge	all	all	pruneall
5	-0.131572958238231	0.0173114433395592	-0.137658663666867	-0.125477319112542	0.341869212137624	0.674597880066031	6.33241332413324e-05	adnaSel	e5	BronzeAge	all	all	pruneall
6	0.0470988960809409	0.00221830601204327	0.0409128753272255	0.0532813062761959	0.344087518149667	0.674597880066031	5.06136061360614e-05	adnaSel	e5	BronzeAge	all	all	pruneall
7	0.00692165431432494	4.7909298447013e-05	0.000723721433955725	0.0131190554328357	0.344135427448114	0.674597880066031	4.71182711827118e-05	adnaSel	e5	BronzeAge	all	all	pruneall
8	0.00380748351305264	1.44969307021677e-05	-0.00239053682851571	0.0100052113317548	0.344149924378816	0.674597880066031	4.27437274372744e-05	adnaSel	e5	BronzeAge	all	all	pruneall
9	0.000177318290181585	3.14417760329207e-08	-0.00602065225472695	0.00637527521181254	0.344149955820592	0.674597880066031	4.21694216942169e-05	adnaSel	e5	BronzeAge	all	all	pruneall
10	-0.0148048464732054	0.000219183479095183	-0.021000883362293	-0.0086076723842633	0.344369139299688	0.674597880066031	4.2089920899209e-05	adnaSel	e5	BronzeAge	all	all	pruneall
11	-0.00292553078679402	8.55873038447964e-06	-0.00912332928767481	0.00327249247927081	0.344377698030072	0.674597880066031	4.20288202882029e-05	adnaSel	e5	BronzeAge	all	all	pruneall
12	0.0290649173642127	0.000844769421388515	0.0228710735069465	0.0352565300643463	0.345222467451461	0.674597880066031	4.19719197191972e-05	adnaSel	e5	BronzeAge	all	all	pruneall
13	0.00776196364088534	6.0248079562426e-05	0.0015640749578459	0.0139592560119603	0.345282715531023	0.674597880066031	4.19321193211932e-05	adnaSel	e5	BronzeAge	all	all	pruneall
14	-0.00890316808254873	7.92664019061144e-05	-0.0151002987533295	-0.00270535343991188	0.345361981932929	0.674597880066031	4.18862188621886e-05	adnaSel	e5	BronzeAge	all	all	pruneall
15	-0.021329878382503	0.00045496371181237	-0.0275242035609234	-0.0151339151854487	0.345816945644742	0.674597880066031	4.18092180921809e-05	adnaSel	e5	BronzeAge	all	all	pruneall
16	7.75979719093919e-05	6.02144524445078e-09	-0.0061203688998158	0.00627555888182017	0.345816951666187	0.674597880066031	4.17764177641776e-05	adnaSel	e5	BronzeAge	all	all	pruneall
17	0.00622064137494519	3.869637911568e-05	2.26783211776648e-05	0.0124181265183543	0.345855648045302	0.674597880066031	4.17625176251763e-05	adnaSel	e5	BronzeAge	all	all	pruneall
18	0.00786720094561517	6.18928507186882e-05	0.0016693184144916	0.0140644790809245	0.345917540896021	0.674597880066031	4.17261172611726e-05	adnaSel	e5	BronzeAge	all	all	pruneall
19	-0.00415652540877396	1.72767034737835e-05	-0.0103542225914852	0.0020414911122462	0.345934817599495	0.674597880066031	4.16732167321673e-05	adnaSel	e5	BronzeAge	all	all	pruneall
20	0.00274108631213724	7.51355417058614e-06	-0.00345693634642426	0.00893889837595262	0.345942331153665	0.674597880066031	4.16385163851639e-05	adnaSel	e5	BronzeAge	all	all	pruneall
21	-0.0162562243724107	0.000264264830846159	-0.0224519261456768	-0.0100592739713743	0.346206595984512	0.674597880066031	4.16263162631626e-05	adnaSel	e5	BronzeAge	all	all	pruneall
22	0.00616088960940729	3.79565607793028e-05	-3.70757344658198e-05	0.0123583816330933	0.346244552545291	0.674597880066031	4.15981159811598e-05	adnaSel	e5	BronzeAge	all	all	pruneall
23	-0.00909727278846947	8.27603721878272e-05	-0.0152943743499072	-0.00289947234582958	0.346327312917479	0.674597880066031	4.15687156871569e-05	adnaSel	e5	BronzeAge	all	all	pruneall
24	0.00355909683763882	1.26671702996906e-05	-0.0026389253029576	0.00975684553801958	0.346339980087778	0.674597880066031	4.15391153911539e-05	adnaSel	e5	BronzeAge	all	all	pruneall
25	0.00684639135443613	4.68730745780978e-05	0.000648454942632725	0.0130438017859756	0.346386853162357	0.674597880066031	4.15312153121531e-05	adnaSel	e5	BronzeAge	all	all	pruneall
26	-0.00622867449767796	3.87963859980238e-05	-0.0124261587127173	-3.07117551710859e-05	0.346425649548355	0.674597880066031	4.15121151211512e-05	adnaSel	e5	BronzeAge	all	all	pruneall
27	-0.00285746565385572	8.16510996296511e-06	-0.00905526920892792	0.00334055743712062	0.346433814658318	0.674597880066031	4.14864148641486e-05	adnaSel	e5	BronzeAge	all	all	pruneall
28	0.00418403695744635	1.75061652612769e-05	-0.00201397919822687	0.0103817316612221	0.346451320823579	0.674597880066031	4.14680146801468e-05	adnaSel	e5	BronzeAge	all	all	pruneall
29	-0.00294834470105997	8.69273647626843e-06	-0.00914614149503945	0.00324967861084013	0.346460013560055	0.674597880066031	4.14591145911459e-05	adnaSel	e5	BronzeAge	all	all	pruneall
30	0.00827436463747359	6.84651101538734e-05	0.0020765072013751	0.0144715864016834	0.346528478670209	0.674597880066031	4.14468144681447e-05	adnaSel	e5	BronzeAge	all	all	pruneall
31	0.012815010827092	0.000164224502498484	0.00661757251272021	0.0190114647320982	0.346692703172707	0.674597880066031	4.14208142081421e-05	adnaSel	e5	BronzeAge	all	all	pruneall
32	-0.0035756538518081	1.27853004679501e-05	-0.00977340118404108	0.00262236819265931	0.346705488473175	0.674597880066031	4.14113141131411e-05	adnaSel	e5	BronzeAge	all	all	pruneall
33	0.00117112099512886	1.37152438523161e-06	-0.00502687942094285	0.00736903143466742	0.346706859997561	0.674597880066031	4.14054140541405e-05	adnaSel	e5	BronzeAge	all	all	pruneall
34	0.00337885499594656	1.1416661083633e-05	-0.00281916797126663	0.00957661837033711	0.346718276658644	0.674597880066031	4.13752137521375e-05	adnaSel	e5	BronzeAge	all	all	pruneall
35	0.00920894593594095	8.48046852510833e-05	0.0030111538745744	0.0154060305384681	0.346803081343895	0.674597880066031	4.13571135711357e-05	adnaSel	e5	BronzeAge	all	all	pruneall
36	0.0109161674675042	0.000119162712178598	0.00471852278523913	0.0171129735658672	0.346922244056074	0.674597880066031	4.13460134601346e-05	adnaSel	e5	BronzeAge	all	all	pruneall
37	-0.00699037391870311	4.88653275232847e-05	-0.013187766472544	-0.000792444324076318	0.346971109383597	0.674597880066031	4.13249132491325e-05	adnaSel	e5	BronzeAge	all	all	pruneall
38	-0.00385748938411688	1.48802243485744e-05	-0.0100552129063914	0.00234053050278127	0.346985989607946	0.674597880066031	4.13109131091311e-05	adnaSel	e5	BronzeAge	all	all	pruneall
39	0.00571840152177327	3.27001159642188e-05	-0.000479579403831277	0.0119159431197357	0.34701868972391	0.674597880066031	4.12771127711277e-05	adnaSel	e5	BronzeAge	all	all	pruneall
