PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
22	0.00183427121472802	3.36455088917981e-06	-0.00436374232369091	0.00803214382745565	0.0508279087362362	0.933191215413986	6.47856478564786e-05	SDS	e10	Han	even	odd	pruneall
23	0.004202509318009	1.76610845679524e-05	-0.00199550658709064	0.0104002023520635	0.0508455698208042	0.933191215413986	6.47085470854709e-05	SDS	e10	Han	even	odd	pruneall
24	0.00527404730829745	2.78155750101596e-05	-0.000923946822141495	0.0114716362475169	0.0508733853958143	0.933191215413986	6.4669646696467e-05	SDS	e10	Han	even	odd	pruneall
25	-0.00288244704942791	8.30850099275567e-06	-0.00908024875617129	0.00331557611248067	0.0508816938968071	0.933191215413986	6.46386463864639e-05	SDS	e10	Han	even	odd	pruneall
26	0.0019404002695907	3.76515320622767e-06	-0.00425761486288316	0.00813826632261674	0.0508854590500133	0.933191215413986	6.45720457204572e-05	SDS	e10	Han	even	odd	pruneall
27	0.00484310223435083	2.3455639252374e-05	-0.001354902364396	0.0110407347486355	0.0509089146892657	0.933191215413986	6.45365453654537e-05	SDS	e10	Han	even	odd	pruneall
28	-0.00165212270524239	2.72950943317744e-06	-0.00785000625090972	0.00454588777186251	0.0509116441986989	0.933191215413986	6.4480344803448e-05	SDS	e10	Han	even	odd	pruneall
29	-0.00055960533572847	3.13158131775774e-07	-0.0067575458259013	0.00563837814863671	0.0509119573568307	0.933191215413986	6.44690446904469e-05	SDS	e10	Han	even	odd	pruneall
30	0.000257166877390208	6.613480282663e-08	-0.00594080651986408	0.00645512051663967	0.0509120234916335	0.933191215413986	6.44320443204432e-05	SDS	e10	Han	even	odd	pruneall
31	0.00297449939343538	8.84764664154743e-06	-0.00322352396307371	0.00917229422262441	0.050920871138275	0.933191215413986	6.43713437134371e-05	SDS	e10	Han	even	odd	pruneall
32	-0.000581681240765776	3.38353065858813e-07	-0.00677962072674762	0.00561630293548781	0.0509212094913409	0.933191215413986	6.43108431084311e-05	SDS	e10	Han	even	odd	pruneall
33	-0.00324904438413255	1.05562894100633e-05	-0.00944681807734964	0.0029489789289496	0.0509317657807509	0.933191215413986	6.42622426224262e-05	SDS	e10	Han	even	odd	pruneall
34	-7.2982616992731e-05	5.32646238310766e-09	-0.00627094370850855	0.00612498408174203	0.0509317711072133	0.933191215413986	6.41829418294183e-05	SDS	e10	Han	even	odd	pruneall
35	6.72615962041716e-05	4.52412232393304e-09	-0.00613070488773166	0.0062652229124643	0.0509317756313357	0.933191215413986	6.41507415074151e-05	SDS	e10	Han	even	odd	pruneall
36	-0.00284434191553119	8.09028093244765e-06	-0.00904214643850613	0.00335368113508204	0.0509398659122681	0.933191215413986	6.40845408454085e-05	SDS	e10	Han	even	odd	pruneall
37	-0.00315118568694848	9.92997123362896e-06	-0.00934896702101648	0.00304683774877946	0.0509497958835017	0.933191215413986	6.40734407344073e-05	SDS	e10	Han	even	odd	pruneall
38	-0.0018185005484049	3.30694424454893e-06	-0.00801637412398297	0.00437951274122396	0.0509531028277463	0.933191215413986	6.40492404924049e-05	SDS	e10	Han	even	odd	pruneall
39	-0.00119899448401083	1.4375877726884e-06	-0.00739690344335784	0.0049990065933669	0.050954540415519	0.933191215413986	6.39931399313993e-05	SDS	e10	Han	even	odd	pruneall
40	0.0015689262754009	2.46152965764335e-06	-0.00462908266662343	0.00776681467787916	0.0509570019451766	0.933191215413986	6.39641396413964e-05	SDS	e10	Han	even	odd	pruneall
1	-0.392825622022475	0.154311969317344	-0.39805443524003	-0.387571285280161	0.154311969317344	0.369652524647958	0.000263056630566306	SDS	e10	UK10K	even	odd	pruneall
2	-0.573646851985719	0.329070710793125	-0.577790514963114	-0.569473618762134	0.483382680110469	0.369652524647958	0.000183352833528335	SDS	e10	UK10K	even	odd	pruneall
3	-0.00960662877092861	9.22873163424334e-05	-0.0158036517253267	-0.00340886781202575	0.483474967426811	0.369652524647958	0.000102483024830248	SDS	e10	UK10K	even	odd	pruneall
4	0.0191278516231123	0.000365874707715799	0.0129314207631974	0.0253228134371515	0.483840842134527	0.369652524647958	9.29986299862999e-05	SDS	e10	UK10K	even	odd	pruneall
5	0.023243177965343	0.000540245321928607	0.0170476699309904	0.0294369012023481	0.484381087456456	0.369652524647958	7.89539895398954e-05	SDS	e10	UK10K	even	odd	pruneall
6	0.0424426724443645	0.00180138044421962	0.0362542454910782	0.0486278444215724	0.486182467900675	0.369652524647958	6.82048820488205e-05	SDS	e10	UK10K	even	odd	pruneall
7	-0.00910964364327895	8.29856073075326e-05	-0.0153067433336659	-0.00291184412147935	0.486265453507983	0.369652524647958	6.73939739397394e-05	SDS	e10	UK10K	even	odd	pruneall
8	-0.0197984900312426	0.000391980207517212	-0.0259932643174145	-0.0136021952329309	0.4866574337155	0.369652524647958	6.69678696786968e-05	SDS	e10	UK10K	even	odd	pruneall
9	-0.010055629116094	0.000101115676920438	-0.0162525801114961	-0.00385790562971277	0.486758549392421	0.369652524647958	6.66753667536675e-05	SDS	e10	UK10K	even	odd	pruneall
10	0.00164029520311365	2.69056835335764e-06	-0.00455771506099047	0.00783817944447403	0.486761239960774	0.369652524647958	6.59073590735908e-05	SDS	e10	UK10K	even	odd	pruneall
11	-0.00576197924406115	3.32004048089915e-05	-0.0119595160675083	0.000436000254752426	0.486794440365583	0.369652524647958	6.57951579515795e-05	SDS	e10	UK10K	even	odd	pruneall
12	0.00389736915004537	1.51894862917254e-05	-0.00230065035203445	0.0100950892236967	0.486809629851875	0.369652524647958	6.56663566635666e-05	SDS	e10	UK10K	even	odd	pruneall
13	0.00360969327604564	1.30298855471291e-05	-0.00258832856011608	0.00980743778484178	0.486822659737422	0.369652524647958	6.55311553115531e-05	SDS	e10	UK10K	even	odd	pruneall
14	0.000378588889270275	1.433295470789e-07	-0.00581938869394778	0.00657653738569224	0.486822803066969	0.369652524647958	6.5379753797538e-05	SDS	e10	UK10K	even	odd	pruneall
15	-0.000558618498009124	3.1205462631797e-07	-0.00675655903293027	0.00563936495528618	0.486823115121595	0.369652524647958	6.52861528615286e-05	SDS	e10	UK10K	even	odd	pruneall
16	0.00232019645357615	5.38331158318735e-06	-0.00387782323957464	0.00851803788812129	0.486828498433178	0.369652524647958	6.52131521315213e-05	SDS	e10	UK10K	even	odd	pruneall
17	-0.00479505491990854	2.29925516849391e-05	-0.0109926921498803	0.00140295070333077	0.486851490984863	0.369652524647958	6.51188511885119e-05	SDS	e10	UK10K	even	odd	pruneall
18	-0.00306089835608323	9.36909874627303e-06	-0.00925868663455062	0.00313712508751314	0.48686086008361	0.369652524647958	6.50356503565036e-05	SDS	e10	UK10K	even	odd	pruneall
19	0.00112238074138708	1.25973852863662e-06	-0.0050756184951651	0.00732029374608134	0.486862119822138	0.369652524647958	6.49724497244973e-05	SDS	e10	UK10K	even	odd	pruneall
20	-0.00305923934835677	9.35894539053434e-06	-0.00925702775348045	0.00313878409443873	0.486871478767529	0.369652524647958	6.48438484384844e-05	SDS	e10	UK10K	even	odd	pruneall
21	0.00628252340012504	3.94701002731187e-05	8.45627647648917e-05	0.0124800013713183	0.486910948867802	0.369652524647958	6.48186481864819e-05	SDS	e10	UK10K	even	odd	pruneall
22	0.00140293435812698	1.96822481321317e-06	-0.00479507126476867	0.00760083219447028	0.486912917092615	0.369652524647958	6.47856478564786e-05	SDS	e10	UK10K	even	odd	pruneall
23	-0.0030080984519409	9.04865629656921e-06	-0.00920589074466218	0.00318992494943048	0.486921965748912	0.369652524647958	6.47085470854709e-05	SDS	e10	UK10K	even	odd	pruneall
24	0.00110233532346168	1.21514316535137e-06	-0.00509566341944335	0.00730024937458277	0.486923180892077	0.369652524647958	6.4669646696467e-05	SDS	e10	UK10K	even	odd	pruneall
25	0.00184011417718343	3.38602018507144e-06	-0.0043578994526284	0.00803798643239654	0.486926566912262	0.369652524647958	6.46386463864639e-05	SDS	e10	UK10K	even	odd	pruneall
26	0.00314028087006512	9.86136394289693e-06	-0.00305774257197855	0.00933806304823575	0.486936428276205	0.369652524647958	6.45720457204572e-05	SDS	e10	UK10K	even	odd	pruneall
27	-0.000639351362082635	4.08770164196921e-07	-0.0068372881962574	0.00555863459312629	0.486936837046369	0.369652524647958	6.45365453654537e-05	SDS	e10	UK10K	even	odd	pruneall
28	-0.00427429314099326	1.8269581855142e-05	-0.0104719796463389	0.00192372175021651	0.486955106628224	0.369652524647958	6.4480344803448e-05	SDS	e10	UK10K	even	odd	pruneall
29	0.00167583884462606	2.8084358331576e-06	-0.00452217205435682	0.00787372099008703	0.486957915064058	0.369652524647958	6.44690446904469e-05	SDS	e10	UK10K	even	odd	pruneall
30	0.000831918377340831	6.920881865574e-07	-0.00536607321934365	0.00702984605818517	0.486958607152244	0.369652524647958	6.44320443204432e-05	SDS	e10	UK10K	even	odd	pruneall
31	-0.00375490869821806	1.40993393319537e-05	-0.00995264100064464	0.00244311208795049	0.486972706491576	0.369652524647958	6.43713437134371e-05	SDS	e10	UK10K	even	odd	pruneall
32	0.000867778024327437	7.5303869950563e-07	-0.00533021457213912	0.00706570394988057	0.486973459530276	0.369652524647958	6.43108431084311e-05	SDS	e10	UK10K	even	odd	pruneall
33	0.000423533195490498	1.79380367682392e-07	-0.00577444589081822	0.0066214797419556	0.486973638910643	0.369652524647958	6.42622426224262e-05	SDS	e10	UK10K	even	odd	pruneall
34	-0.000258389666843514	6.67652199315021e-08	-0.00645634325521267	0.00593958377347677	0.486973705675863	0.369652524647958	6.41829418294183e-05	SDS	e10	UK10K	even	odd	pruneall
35	0.0017204489661922	2.9599446452718e-06	-0.00447756270745275	0.00791832845897095	0.486976665620508	0.369652524647958	6.41507415074151e-05	SDS	e10	UK10K	even	odd	pruneall
36	-0.00294211584099374	8.65604562182631e-06	-0.009139913101647	0.00325590745903231	0.48698532166613	0.369652524647958	6.40845408454085e-05	SDS	e10	UK10K	even	odd	pruneall
37	-0.000576309241107904	3.32132341386369e-07	-0.00677424897200794	0.00562167476733617	0.486985653798472	0.369652524647958	6.40734407344073e-05	SDS	e10	UK10K	even	odd	pruneall
38	0.00111098628432643	1.23429052396146e-06	-0.00508701267223185	0.00730889988445411	0.486986888088996	0.369652524647958	6.40492404924049e-05	SDS	e10	UK10K	even	odd	pruneall
39	0.00614873994158728	3.78070028692707e-05	-4.92258625312656e-05	0.0123462333588657	0.487024695091865	0.369652524647958	6.39931399313993e-05	SDS	e10	UK10K	even	odd	pruneall
40	-0.00136998441850996	1.87685730696007e-06	-0.00756788408688062	0.00482802050489983	0.487026571949172	0.369652524647958	6.39641396413964e-05	SDS	e10	UK10K	even	odd	pruneall
1	0.165899991259325	0.027522807099844	0.159866408712834	0.171921178583187	0.027522807099844	0.804675112882712	0.000263056630566306	SDS	e10	Han	even	all	pruneall
2	0.23099862096926	0.0533603628896998	0.225122970352422	0.236857471053609	0.0808831699895438	0.804675112882712	0.000183352833528335	SDS	e10	Han	even	all	pruneall
3	-0.0706199666437764	0.00498717968876809	-0.0767843220736917	-0.0644502125740608	0.0858703496783119	0.804675112882712	0.000102483024830248	SDS	e10	Han	even	all	pruneall
4	-0.0196280536241423	0.000385260489072207	-0.0258228760969284	-0.0134317237184971	0.0862556101673841	0.804675112882712	9.29986299862999e-05	SDS	e10	Han	even	all	pruneall
5	0.030134985066245	0.000908117324942812	0.0239414928236077	0.0363261641550777	0.0871637274923269	0.804675112882712	7.89539895398954e-05	SDS	e10	Han	even	all	pruneall
6	0.0248593267951861	0.000617986128709856	0.0186642386008733	0.031052506239775	0.0877817136210368	0.804675112882712	6.82048820488205e-05	SDS	e10	Han	even	all	pruneall
7	-0.00139080136738267	1.93432844351352e-06	-0.00758869987988954	0.00480720399951022	0.0877836479494803	0.804675112882712	6.73939739397394e-05	SDS	e10	Han	even	all	pruneall
8	0.00217194113092082	4.7173282761856e-06	-0.00402607699470597	0.00836979238815386	0.0877883652777565	0.804675112882712	6.69678696786968e-05	SDS	e10	Han	even	all	pruneall
9	0.00699849753080754	4.89789676887192e-05	0.000800568328470552	0.0131958890683171	0.0878373442454452	0.804675112882712	6.66753667536675e-05	SDS	e10	Han	even	all	pruneall
10	-0.00478310379277256	2.28780818924352e-05	-0.0109807421912648	0.00141490208085108	0.0878602223273376	0.804675112882712	6.59073590735908e-05	SDS	e10	Han	even	all	pruneall
11	0.00630485627957705	3.97512127061222e-05	0.000106896528664512	0.0125023316507023	0.0878999735400438	0.804675112882712	6.57951579515795e-05	SDS	e10	Han	even	all	pruneall
12	0.012128194439609	0.000147093100364962	0.00593067632107295	0.0183247808919206	0.0880470666404087	0.804675112882712	6.56663566635666e-05	SDS	e10	Han	even	all	pruneall
13	-0.015314396093342	0.000234530727703769	-0.0215103183034825	-0.00911729756153456	0.0882815973681125	0.804675112882712	6.55311553115531e-05	SDS	e10	Han	even	all	pruneall
14	0.00120581026164428	1.45397838708664e-06	-0.00499219097597423	0.00740371885758144	0.0882830513464996	0.804675112882712	6.5379753797538e-05	SDS	e10	Han	even	all	pruneall
15	0.00652225194401522	4.25397704212103e-05	0.000324301125647942	0.0127197016822533	0.0883255911169208	0.804675112882712	6.52861528615286e-05	SDS	e10	Han	even	all	pruneall
16	0.000105800551013777	1.11937565948188e-08	-0.00609216737205003	0.00630376034547279	0.0883256023106774	0.804675112882712	6.52131521315213e-05	SDS	e10	Han	even	all	pruneall
17	-0.00202602665370349	4.10478400151697e-06	-0.00822388731251306	0.00417198966310972	0.0883297070946789	0.804675112882712	6.51188511885119e-05	SDS	e10	Han	even	all	pruneall
18	-0.00710411864722582	5.04685017538616e-05	-0.0133014968962073	-0.000906194619808321	0.0883801755964328	0.804675112882712	6.50356503565036e-05	SDS	e10	Han	even	all	pruneall
19	0.0111104985060779	0.000123443177053559	0.0049128728904976	0.0173072706128297	0.0885036187734863	0.804675112882712	6.49724497244973e-05	SDS	e10	Han	even	all	pruneall
20	0.00120001885852223	1.44004526080899e-06	-0.0049979822429756	0.00739792776328747	0.0885050588187471	0.804675112882712	6.48438484384844e-05	SDS	e10	Han	even	all	pruneall
21	0.000809823200940357	6.55813616781285e-07	-0.00538816777178485	0.00700775195538365	0.0885057146323639	0.804675112882712	6.48186481864819e-05	SDS	e10	Han	even	all	pruneall
22	0.012904056111921	0.000166514664139605	0.00670662857238734	0.019100492404177	0.0886722292965035	0.804675112882712	6.47856478564786e-05	SDS	e10	Han	even	all	pruneall
23	-0.00435468177163839	1.89632533322397e-05	-0.0105523608898612	0.00184333190832299	0.0886911925498357	0.804675112882712	6.47085470854709e-05	SDS	e10	Han	even	all	pruneall
24	-0.00191995452526178	3.68622537907318e-06	-0.00811782185287036	0.0042780603109756	0.0886948787752148	0.804675112882712	6.4669646696467e-05	SDS	e10	Han	even	all	pruneall
25	0.00360884170706523	1.30237384666535e-05	-0.00258918013448287	0.00980658628667082	0.0887079025136815	0.804675112882712	6.46386463864639e-05	SDS	e10	Han	even	all	pruneall
26	-0.00271319018251597	7.36140096650103e-06	-0.00891100426093431	0.00348483234745025	0.088715263914648	0.804675112882712	6.45720457204572e-05	SDS	e10	Han	even	all	pruneall
27	0.00964435225882973	9.30135304923941e-05	0.00344659435206726	0.0158413692636158	0.0888082774451404	0.804675112882712	6.45365453654537e-05	SDS	e10	Han	even	all	pruneall
28	-0.000992599549063676	9.85253864801412e-07	-0.00719051924043483	0.00520539640317301	0.0888092626990052	0.804675112882712	6.4480344803448e-05	SDS	e10	Han	even	all	pruneall
29	0.00316079161307675	9.99060362129629e-06	-0.00303723181586657	0.00935857220236354	0.0888192533026265	0.804675112882712	6.44690446904469e-05	SDS	e10	Han	even	all	pruneall
30	0.00273041994571089	7.45519307993585e-06	-0.00346760266481998	0.00892823278096897	0.0888267084957064	0.804675112882712	6.44320443204432e-05	SDS	e10	Han	even	all	pruneall
31	0.00155089126527589	2.40526371670906e-06	-0.00464711733266385	0.00774878070928049	0.0888291137594231	0.804675112882712	6.43713437134371e-05	SDS	e10	Han	even	all	pruneall
32	-0.00450811732349018	2.03231218023522e-05	-0.0107057821197788	0.0016898938222214	0.0888494368812255	0.804675112882712	6.43108431084311e-05	SDS	e10	Han	even	all	pruneall
33	-0.00585877578915344	3.43252537475705e-05	-0.0120563019230561	0.000339200456193932	0.088883762134973	0.804675112882712	6.42622426224262e-05	SDS	e10	Han	even	all	pruneall
34	0.00901212532784518	8.12184029247887e-05	0.00281431859861699	0.0152092397161002	0.0889649805378978	0.804675112882712	6.41829418294183e-05	SDS	e10	Han	even	all	pruneall
35	0.00552483777529613	3.05238324433391e-05	-0.000673149203317797	0.0117224002962664	0.0889955043703412	0.804675112882712	6.41507415074151e-05	SDS	e10	Han	even	all	pruneall
36	-0.000962174266144963	9.25779318431598e-07	-0.00716009549489954	0.00523582088592215	0.0889964301496596	0.804675112882712	6.40845408454085e-05	SDS	e10	Han	even	all	pruneall
37	0.0148018556635141	0.000219094931083505	0.00860468114059137	0.0209978932162137	0.0892155250807431	0.804675112882712	6.40734407344073e-05	SDS	e10	Han	even	all	pruneall
38	0.000713121812249131	5.08542719105485e-07	-0.00548486635846686	0.00691105519419094	0.0892160336234622	0.804675112882712	6.40492404924049e-05	SDS	e10	Han	even	all	pruneall
39	-0.000485982766955522	2.36179249777745e-07	-0.00668392656241311	0.00571199836631291	0.089216269802712	0.804675112882712	6.39931399313993e-05	SDS	e10	Han	even	all	pruneall
40	0.00429342500736333	1.84334982938528e-05	-0.00190458960284283	0.0104911097618943	0.0892347033010058	0.804675112882712	6.39641396413964e-05	SDS	e10	Han	even	all	pruneall
1	-0.472396440282589	0.223158396791661	-0.477197220331983	-0.467567465311057	0.223158396791661	0.234647960496294	0.000263056630566306	SDS	e10	UK10K	even	all	pruneall
2	-0.696996633516274	0.485804307133019	-0.700169891525023	-0.693795839859338	0.70896270392468	0.234647960496294	0.000183352833528335	SDS	e10	UK10K	even	all	pruneall
3	-0.0245127750923044	0.000600876142725897	-0.030706073868262	-0.0183175941433461	0.709563580067406	0.234647960496294	0.000102483024830248	SDS	e10	UK10K	even	all	pruneall
4	0.0179604676360393	0.000322578397705214	0.0117638132359523	0.0241557425872388	0.709886158465111	0.234647960496294	9.29986299862999e-05	SDS	e10	UK10K	even	all	pruneall
5	0.0366313978593566	0.00134185930913048	0.0304403451096866	0.0428196400128898	0.711228017774241	0.234647960496294	7.89539895398954e-05	SDS	e10	UK10K	even	all	pruneall
6	0.107352103340608	0.0115244740916526	0.101221488593986	0.113474565325397	0.722752491865894	0.234647960496294	6.82048820488205e-05	SDS	e10	UK10K	even	all	pruneall
7	0.00120001966691322	1.44004720097852e-06	-0.00499798143460363	0.00739792857163538	0.722753931913095	0.234647960496294	6.73939739397394e-05	SDS	e10	UK10K	even	all	pruneall
8	-0.0332890597598179	0.00110816149969273	-0.0394788782324231	-0.027096686539045	0.723862093412788	0.234647960496294	6.69678696786968e-05	SDS	e10	UK10K	even	all	pruneall
9	-0.0309150133531182	0.000955738050623475	-0.0371058674208931	-0.024721786369869	0.724817831463411	0.234647960496294	6.66753667536675e-05	SDS	e10	UK10K	even	all	pruneall
10	-0.0055178382972769	3.04465394748956e-05	-0.0117154015661465	0.000680148891518996	0.724848278002886	0.234647960496294	6.59073590735908e-05	SDS	e10	UK10K	even	all	pruneall
11	0.002114240324971	4.47001215173347e-06	-0.00408377711692143	0.00831209533153346	0.724852748015038	0.234647960496294	6.57951579515795e-05	SDS	e10	UK10K	even	all	pruneall
12	-0.00694962135921116	4.8297237036404e-05	-0.0131470189991927	-0.000751689808986778	0.724901045252074	0.234647960496294	6.56663566635666e-05	SDS	e10	UK10K	even	all	pruneall
13	-0.000734995277170306	5.40218057462655e-07	-0.00693292762253453	0.00546299353749314	0.724901585470132	0.234647960496294	6.55311553115531e-05	SDS	e10	UK10K	even	all	pruneall
14	0.00351958189432272	1.23874567108443e-05	-0.00267844046196194	0.00971733384619151	0.724913972926843	0.234647960496294	6.5379753797538e-05	SDS	e10	UK10K	even	all	pruneall
15	0.000415747547146803	1.72846022958583e-07	-0.00578223128057636	0.00661369443319361	0.724914145772866	0.234647960496294	6.52861528615286e-05	SDS	e10	UK10K	even	all	pruneall
16	-0.0101241310956118	0.000102498030441134	-0.0163210708928825	-0.00392641354599556	0.725016643803307	0.234647960496294	6.52131521315213e-05	SDS	e10	UK10K	even	all	pruneall
17	0.00498970275879457	2.48971336211222e-05	-0.00120829853718047	0.0111873207078772	0.725041540936928	0.234647960496294	6.51188511885119e-05	SDS	e10	UK10K	even	all	pruneall
18	-0.00553457894944803	3.06315641476732e-05	-0.0117321404285563	0.000663407735644839	0.725072172501075	0.234647960496294	6.50356503565036e-05	SDS	e10	UK10K	even	all	pruneall
19	-0.000136017602602023	1.85007882176018e-08	-0.00633397619099342	0.00606195143595545	0.725072191001864	0.234647960496294	6.49724497244973e-05	SDS	e10	UK10K	even	all	pruneall
20	-0.00749360941524977	5.615418206832e-05	-0.0136909374661419	-0.00129570566631878	0.725128345183932	0.234647960496294	6.48438484384844e-05	SDS	e10	UK10K	even	all	pruneall
21	0.0112283524461163	0.000126075898654206	0.0050307386217868	0.0174251037103452	0.725254421082586	0.234647960496294	6.48186481864819e-05	SDS	e10	UK10K	even	all	pruneall
22	-0.00112415374761301	1.26372164827238e-06	-0.00732206665951164	0.00507384553236224	0.725255684804234	0.234647960496294	6.47856478564786e-05	SDS	e10	UK10K	even	all	pruneall
23	-0.00504803079893082	2.54826149469541e-05	-0.0112456428788726	0.00114996910887964	0.725281167419181	0.234647960496294	6.47085470854709e-05	SDS	e10	UK10K	even	all	pruneall
24	0.000504401483570207	2.54420856627826e-07	-0.00569358024419174	0.00670234445842132	0.725281421840038	0.234647960496294	6.4669646696467e-05	SDS	e10	UK10K	even	all	pruneall
25	-0.00430802594960104	1.8559087582436e-05	-0.0105057093649035	0.00188998844309766	0.725299980927621	0.234647960496294	6.46386463864639e-05	SDS	e10	UK10K	even	all	pruneall
26	0.00403748467206519	1.63012824771614e-05	-0.00216053332165621	0.0102351924728591	0.725316282210098	0.234647960496294	6.45720457204572e-05	SDS	e10	UK10K	even	all	pruneall
27	0.00108268688949635	1.17221090068729e-06	-0.00511531136470397	0.00728060196148696	0.725317454420998	0.234647960496294	6.45365453654537e-05	SDS	e10	UK10K	even	all	pruneall
28	-0.0119904870083087	0.00014377177869642	-0.0181870993329513	-0.00579295359282095	0.725461226199695	0.234647960496294	6.4480344803448e-05	SDS	e10	UK10K	even	all	pruneall
29	0.00285610108802174	8.15731342499897e-06	-0.00334192199885723	0.00905390474383292	0.72546938351312	0.234647960496294	6.44690446904469e-05	SDS	e10	UK10K	even	all	pruneall
30	-0.00849962442161291	7.22436153084786e-05	-0.0146968141162098	-0.00230178175217982	0.725541627128428	0.234647960496294	6.44320443204432e-05	SDS	e10	UK10K	even	all	pruneall
31	-0.0105391554970132	0.000111073798590223	-0.016736026206068	-0.0043414751597016	0.725652700927018	0.234647960496294	6.43713437134371e-05	SDS	e10	UK10K	even	all	pruneall
32	0.00234320135760022	5.49059260225951e-06	-0.00385481855436561	0.00854104124353363	0.725658191519621	0.234647960496294	6.43108431084311e-05	SDS	e10	UK10K	even	all	pruneall
33	-0.00291260305179377	8.4832565373184e-06	-0.00911040251704388	0.00328542018543417	0.725666674776158	0.234647960496294	6.42622426224262e-05	SDS	e10	UK10K	even	all	pruneall
34	0.00498034372941161	2.48038236630895e-05	-0.00121765778537493	0.0111779626163018	0.725691478599821	0.234647960496294	6.41829418294183e-05	SDS	e10	UK10K	even	all	pruneall
35	-0.0123297503818007	0.000152022744477514	-0.0185262985422804	-0.00613225507659883	0.725843501344299	0.234647960496294	6.41507415074151e-05	SDS	e10	UK10K	even	all	pruneall
36	0.00141355883959404	1.99814859299446e-06	-0.00478444700597667	0.00761145608234351	0.725845499492892	0.234647960496294	6.40845408454085e-05	SDS	e10	UK10K	even	all	pruneall
37	-0.00658077321391899	4.33065760930337e-05	-0.0127782159519148	-0.000382824900212168	0.725888806068985	0.234647960496294	6.40734407344073e-05	SDS	e10	UK10K	even	all	pruneall
38	0.00145046995988877	2.10386310453974e-06	-0.00474753664841537	0.00764836512952569	0.725890909932089	0.234647960496294	6.40492404924049e-05	SDS	e10	UK10K	even	all	pruneall
39	0.00442898810841426	1.96159356644749e-05	-0.00176902438069565	0.0106266603271962	0.725910525867754	0.234647960496294	6.39931399313993e-05	SDS	e10	UK10K	even	all	pruneall
40	-0.000903151746069435	8.1568307642827e-07	-0.00710107592450018	0.00529484182101417	0.72591134155083	0.234647960496294	6.39641396413964e-05	SDS	e10	UK10K	even	all	pruneall
1	0.145503781241764	0.0211713503556511	0.139431560485674	0.151565059678402	0.0211713503556511	0.933191215413986	0.00024639646396464	SDS	e10	Han	all	odd	pruneall
2	0.184507758247338	0.034043112853458	0.17851393793701	0.190487885481374	0.0552144632091091	0.933191215413986	0.000165450654506545	SDS	e10	Han	all	odd	pruneall
3	0.0635590603161635	0.00403975414827371	0.057383701937825	0.0697295552090261	0.0592542173573828	0.933191215413986	9.14963149631496e-05	SDS	e10	Han	all	odd	pruneall
4	-0.0082224709072213	6.76090278201007e-05	-0.0144196999702729	-0.00202461015843734	0.0593218263852029	0.933191215413986	8.0329803298033e-05	SDS	e10	Han	all	odd	pruneall
5	-0.0147520039868533	0.000217621621628135	-0.0209480525845067	-0.00855482224654789	0.059539448006831	0.933191215413986	6.56009560095601e-05	SDS	e10	Han	all	odd	pruneall
6	0.0190703745159276	0.000363679184177742	0.0128739322543123	0.0252653521427731	0.0599031271910087	0.933191215413986	5.22608226082261e-05	SDS	e10	Han	all	odd	pruneall
7	0.00496253965681183	2.462679984543e-05	-0.0012354622712314	0.0111601603247355	0.0599277539908542	0.933191215413986	4.99685996859969e-05	SDS	e10	Han	all	odd	pruneall
8	-0.00615705584623489	3.79093366936552e-05	-0.0123545483098592	4.09096430638404e-05	0.0599656633275478	0.933191215413986	4.65069650696507e-05	SDS	e10	Han	all	odd	pruneall
9	-0.000852031065702713	7.25956936922502e-07	-0.00704995776401544	0.00534596109369493	0.0599663892844848	0.933191215413986	4.23559235592356e-05	SDS	e10	Han	all	odd	pruneall
10	-0.00118610073591973	1.40683495574931e-06	-0.00738401038117235	0.00501190003674745	0.0599677961194405	0.933191215413986	4.21059210592106e-05	SDS	e10	Han	all	odd	pruneall
11	0.00389603951814116	1.51791239269176e-05	-0.0023019799970866	0.0100937597070908	0.0599829752433674	0.933191215413986	4.19828198281983e-05	SDS	e10	Han	all	odd	pruneall
12	0.0085142577213078	7.24925845448494e-05	0.00231641603290517	0.014711445310849	0.0600554678279123	0.933191215413986	4.19273192731927e-05	SDS	e10	Han	all	odd	pruneall
13	0.0147599502123455	0.000217856130270919	0.0085627696204075	0.0209559970515257	0.0602733239581832	0.933191215413986	4.18482184821848e-05	SDS	e10	Han	all	odd	pruneall
14	-0.00554856536372885	3.07865775955715e-05	-0.011746125344871	0.00064942089786837	0.0603041105357788	0.933191215413986	4.18331183311833e-05	SDS	e10	Han	all	odd	pruneall
15	0.00249641911807404	6.23210841308557e-06	-0.00370160208389968	0.00869424852257617	0.0603103426441918	0.933191215413986	4.17578175781758e-05	SDS	e10	Han	all	odd	pruneall
16	0.00706537205318604	4.99194822499423e-05	0.000867446111313029	0.0132627551930567	0.0603602621264418	0.933191215413986	4.17280172801728e-05	SDS	e10	Han	all	odd	pruneall
17	0.0110861773887997	0.000122903329095933	0.00488854936133427	0.0172829537753257	0.0604831654555377	0.933191215413986	4.16657166571666e-05	SDS	e10	Han	all	odd	pruneall
18	-0.010045102076969	0.000100904075736726	-0.0162420547880883	-0.00384737768341268	0.0605840695312744	0.933191215413986	4.16369163691637e-05	SDS	e10	Han	all	odd	pruneall
