#FID	IID	POP
4618102	4618102	Europe
2545782	2545782	Europe
3211482	3211482	Europe
4870932	4870932	Europe
2941665	2941665	Europe
3750181	3750181	Europe
3214963	3214963	Europe
2105944	2105944	Europe
2427711	2427711	Europe
2533463	2533463	Europe
3026782	3026782	Europe
5705247	5705247	Europe
4527378	4527378	Europe
4038381	4038381	Europe
5527291	5527291	Europe
3068995	3068995	Europe
1476831	1476831	Europe
3164847	3164847	Europe
1096963	1096963	Europe
1702838	1702838	Europe
2124052	2124052	Europe
2567988	2567988	Europe
5610994	5610994	Europe
4731905	4731905	Europe
5704456	5704456	Europe
4290877	4290877	Europe
5176821	5176821	Europe
1481139	1481139	Europe
5422939	5422939	Europe
1251093	1251093	Europe
2735317	2735317	Europe
5373781	5373781	Europe
1498018	1498018	Europe
5765718	5765718	Europe
4219998	4219998	Europe
2653419	2653419	Europe
3103697	3103697	Europe
4772830	4772830	Europe
1462609	1462609	Europe
2392541	2392541	Europe
3901650	3901650	Europe
3922136	3922136	Europe
4256148	4256148	Europe
4608473	4608473	Europe
1211392	1211392	Europe
4711487	4711487	Europe
1519680	1519680	Europe
3230391	3230391	Europe
1270374	1270374	Europe
2733801	2733801	Europe
1003098	1003098	Europe
1064783	1064783	Europe
5761691	5761691	Europe
5610405	5610405	Europe
2349663	2349663	Europe
4483106	4483106	Europe
2593936	2593936	Europe
2329284	2329284	Europe
1626779	1626779	Europe
1806820	1806820	Europe
2243622	2243622	Europe
1535484	1535484	Europe
4107809	4107809	Europe
5392593	5392593	Europe
2380764	2380764	Europe
3654067	3654067	Europe
4089140	4089140	Europe
5166025	5166025	Europe
4854309	4854309	Europe
5851110	5851110	Europe
2958001	2958001	Europe
3385080	3385080	Europe
3666430	3666430	Europe
3664732	3664732	Europe
5087338	5087338	Europe
5928822	5928822	Europe
4813362	4813362	Europe
1796270	1796270	Europe
2943033	2943033	Europe
2227100	2227100	Europe
3688798	3688798	Europe
3728545	3728545	Europe
5904393	5904393	Europe
5122155	5122155	Europe
5232974	5232974	Europe
5605788	5605788	Europe
5007201	5007201	Europe
5662576	5662576	Europe
1755404	1755404	Europe
1461517	1461517	Europe
1016274	1016274	Europe
2600896	2600896	Europe
3467859	3467859	Europe
1900958	1900958	Europe
2096425	2096425	Europe
5997345	5997345	Europe
5620100	5620100	Europe
4091529	4091529	Europe
1226327	1226327	Europe
1583556	1583556	Europe
5657200	5657200	Europe
1295418	1295418	Europe
2598140	2598140	Europe
1570073	1570073	Europe
1365827	1365827	Europe
4645339	4645339	Europe
3082309	3082309	Europe
3100272	3100272	Europe
2926818	2926818	Europe
2938332	2938332	Europe
4444485	4444485	Europe
3924909	3924909	Europe
3415165	3415165	Europe
1062793	1062793	Europe
4785686	4785686	Europe
5617931	5617931	Europe
2760509	2760509	Europe
4415852	4415852	Europe
1027760	1027760	Europe
3595508	3595508	Europe
5770862	5770862	Europe
4651917	4651917	Europe
1466819	1466819	Europe
3157988	3157988	Asia
5858930	5858930	Europe
5058737	5058737	Europe
5959571	5959571	Europe
4014518	4014518	Europe
2442402	2442402	
3969903	3969903	Europe
1546444	1546444	Europe
4023211	4023211	Europe
4593821	4593821	Europe
2614471	2614471	Europe
1974161	1974161	Europe
2942258	2942258	Europe
3719336	3719336	Europe
5233861	5233861	Europe
5774201	5774201	Europe
3912817	3912817	Europe
1389480	1389480	Europe
5046868	5046868	Europe
1075057	1075057	Europe
1750831	1750831	Europe
1976152	1976152	Europe
2957237	2957237	Europe
2037661	2037661	Europe
1791927	1791927	Europe
4744256	4744256	Europe
2216712	2216712	Europe
5840160	5840160	Europe
1575260	1575260	Europe
4970433	4970433	Europe
2525769	2525769	Europe
5919508	5919508	Europe
3164469	3164469	Europe
4047695	4047695	Europe
5308123	5308123	Europe
3404722	3404722	Europe
1951558	1951558	Europe
5801355	5801355	Europe
5028754	5028754	Europe
3656052	3656052	Europe
5571644	5571644	Europe
2177685	2177685	Europe
5447854	5447854	Europe
4043575	4043575	Europe
3862587	3862587	Europe
3135876	3135876	Europe
2405951	2405951	Europe
2392353	2392353	Europe
4928591	4928591	Europe
4607519	4607519	Europe
2105079	2105079	Europe
1721562	1721562	Europe
4412803	4412803	Europe
1717023	1717023	Europe
3282920	3282920	Europe
2660843	2660843	Europe
4792737	4792737	Europe
1226353	1226353	Europe
2887167	2887167	Europe
5768841	5768841	Europe
6002183	6002183	Europe
2144324	2144324	Europe
3372899	3372899	Europe
2961241	2961241	Europe
3847210	3847210	Europe
2392450	2392450	Europe
3452246	3452246	Europe
4922478	4922478	Europe
3702701	3702701	Europe
1557192	1557192	Europe
4669393	4669393	Europe
5381245	5381245	Europe
4272061	4272061	Europe
1366919	1366919	Europe
5089718	5089718	Europe
1565206	1565206	Europe
2374754	2374754	Europe
5910610	5910610	Europe
1815911	1815911	Europe
1853130	1853130	Europe
5653929	5653929	Europe
1766061	1766061	Europe
3530300	3530300	Europe
4150494	4150494	Europe
4129033	4129033	Europe
4675021	4675021	Europe
1105666	1105666	Europe
1634737	1634737	Europe
1393113	1393113	Europe
1153710	1153710	Europe
1826667	1826667	Europe
5149517	5149517	Europe
2463410	2463410	Europe
4002964	4002964	Europe
1022946	1022946	Europe
1161293	1161293	Europe
1843495	1843495	Europe
1116155	1116155	Europe
5031659	5031659	Europe
3342389	3342389	Europe
5051179	5051179	Europe
1162376	1162376	Europe
2765973	2765973	Europe
3329560	3329560	Europe
3277740	3277740	Europe
1554955	1554955	Europe
3837620	3837620	Europe
3768347	3768347	Europe
3337037	3337037	Europe
2120250	2120250	Europe
2347529	2347529	Europe
4146015	4146015	Europe
3485356	3485356	Europe
3234611	3234611	Europe
3163609	3163609	Europe
3650686	3650686	Europe
2561584	2561584	Europe
5168366	5168366	Europe
5621136	5621136	Europe
5288288	5288288	Europe
2978086	2978086	Europe
1633060	1633060	Europe
4653346	4653346	Europe
5247983	5247983	Europe
2286760	2286760	Europe
2414492	2414492	Europe
3923783	3923783	Europe
5857265	5857265	Europe
2646137	2646137	Europe
4254548	4254548	Europe
1874789	1874789	Europe
5268075	5268075	Europe
2132803	2132803	Europe
3826996	3826996	Europe
2816731	2816731	Europe
1313353	1313353	Europe
1492830	1492830	Europe
2648982	2648982	Europe
5591658	5591658	Europe
2415453	2415453	Europe
4482538	4482538	Europe
4404362	4404362	Europe
2824801	2824801	Europe
5271076	5271076	Europe
3317022	3317022	Europe
2006067	2006067	Europe
3395986	3395986	Europe
4432047	4432047	Europe
5563704	5563704	Europe
1603879	1603879	Europe
5531104	5531104	Europe
2768289	2768289	Europe
2658217	2658217	Europe
4838224	4838224	Europe
1067145	1067145	Europe
2555096	2555096	
2176343	2176343	Europe
5274932	5274932	Europe
4620736	4620736	Europe
2114197	2114197	Europe
2623244	2623244	Europe
1982073	1982073	Europe
3015941	3015941	Europe
1598763	1598763	Europe
1948920	1948920	Europe
5205349	5205349	Europe
1531608	1531608	Europe
3525350	3525350	Europe
5495274	5495274	Europe
1577158	1577158	Europe
2183070	2183070	Europe
4565786	4565786	Europe
3223771	3223771	Europe
4398185	4398185	Europe
2837027	2837027	Europe
4160235	4160235	Europe
1886494	1886494	Europe
2149644	2149644	Europe
3075818	3075818	Europe
1314616	1314616	Europe
5856046	5856046	Europe
2965778	2965778	Europe
1978311	1978311	Europe
5986568	5986568	Europe
3447922	3447922	Europe
3846879	3846879	Europe
2615225	2615225	Europe
4177843	4177843	Europe
4314018	4314018	Europe
1540979	1540979	Europe
5896500	5896500	Europe
4905624	4905624	Europe
3363182	3363182	Europe
4254593	4254593	Europe
2628779	2628779	Europe
5674949	5674949	Europe
4536091	4536091	Europe
4456000	4456000	Europe
3692805	3692805	Europe
5401994	5401994	Europe
3614600	3614600	Europe
1786578	1786578	Europe
3506442	3506442	Europe
4070179	4070179	Europe
3326573	3326573	Europe
3692993	3692993	Europe
2359045	2359045	Europe
3178965	3178965	Europe
5099759	5099759	Europe
1512519	1512519	Europe
1264144	1264144	Europe
2801562	2801562	Europe
1341817	1341817	Europe
5746161	5746161	Europe
3899039	3899039	Europe
1306545	1306545	Europe
2173160	2173160	Europe
3344662	3344662	Europe
2529122	2529122	Europe
1582357	1582357	Europe
3246142	3246142	Europe
4941134	4941134	Europe
3007993	3007993	Europe
2959356	2959356	Europe
1136090	1136090	Europe
3045274	3045274	Europe
5154585	5154585	Europe
1199991	1199991	Europe
5417937	5417937	Europe
3034135	3034135	Europe
4347691	4347691	Europe
1859275	1859275	Europe
1376761	1376761	Europe
1777748	1777748	Europe
3175617	3175617	Europe
4703476	4703476	Europe
1553479	1553479	Europe
2510508	2510508	Europe
2932132	2932132	Europe
5673978	5673978	Europe
5704649	5704649	Europe
1997130	1997130	Europe
1762256	1762256	Europe
2262818	2262818	Europe
4441567	4441567	Europe
3279227	3279227	Europe
1457103	1457103	Europe
1975806	1975806	Europe
3344720	3344720	Europe
2163052	2163052	Europe
3118630	3118630	Europe
4263752	4263752	Europe
2752447	2752447	Europe
4919821	4919821	Europe
3689263	3689263	Europe
5186662	5186662	Europe
5474672	5474672	Europe
4531237	4531237	Europe
4545794	4545794	Europe
4506666	4506666	Europe
4140965	4140965	Europe
4111897	4111897	Europe
3657839	3657839	Europe
2357321	2357321	Europe
4039943	4039943	Europe
1119559	1119559	Europe
1453935	1453935	
3874933	3874933	Europe
4698233	4698233	Europe
2096389	2096389	Europe
5078966	5078966	Europe
2546332	2546332	Europe
1317232	1317232	Europe
2682795	2682795	Europe
5881822	5881822	Europe
2677905	2677905	Europe
1910015	1910015	Europe
1140842	1140842	Europe
5193054	5193054	Europe
5544790	5544790	Europe
3162460	3162460	Europe
4143351	4143351	Europe
3274408	3274408	Europe
1519196	1519196	Europe
2393472	2393472	Europe
4261408	4261408	Europe
4437305	4437305	Europe
5621335	5621335	Europe
1497595	1497595	Europe
4355806	4355806	Europe
4861377	4861377	Europe
1808334	1808334	Europe
3398838	3398838	Europe
2085387	2085387	Europe
4203754	4203754	Europe
1588783	1588783	Europe
5052612	5052612	Europe
2701230	2701230	Europe
5537654	5537654	Europe
1368749	1368749	Europe
1594810	1594810	Europe
1660018	1660018	Europe
1089799	1089799	Europe
4791824	4791824	Europe
4067292	4067292	Europe
1390475	1390475	Europe
2347887	2347887	Europe
4823135	4823135	Europe
4005377	4005377	Europe
2023248	2023248	Europe
3585680	3585680	Europe
5169095	5169095	Europe
5684930	5684930	Europe
5520763	5520763	Europe
1105633	1105633	Europe
5091328	5091328	Europe
4164040	4164040	Europe
5890437	5890437	Europe
3451300	3451300	Europe
4218522	4218522	Europe
3023207	3023207	Europe
4560055	4560055	Europe
1426325	1426325	Europe
3387723	3387723	Europe
4999603	4999603	Europe
1747454	1747454	Europe
5333275	5333275	Europe
3373922	3373922	Europe
1516197	1516197	Europe
2096507	2096507	Europe
4015744	4015744	Europe
5299939	5299939	Europe
2485917	2485917	Europe
1868877	1868877	Europe
4425795	4425795	Europe
1574471	1574471	Europe
5412020	5412020	Europe
5004247	5004247	Europe
2703895	2703895	Europe
3866665	3866665	Europe
3197606	3197606	Europe
5325039	5325039	Europe
5503107	5503107	Europe
5359859	5359859	Europe
2593782	2593782	Europe
5512735	5512735	Europe
2050727	2050727	Europe
5692902	5692902	Europe
1640122	1640122	Europe
3847722	3847722	Europe
1920941	1920941	Europe
3446198	3446198	Europe
2965093	2965093	Europe
2354008	2354008	Europe
5210599	5210599	Europe
5091721	5091721	Europe
2997617	2997617	Europe
2037781	2037781	Europe
5687356	5687356	Europe
4800091	4800091	Europe
3107734	3107734	Europe
4668970	4668970	Europe
1006553	1006553	Europe
2089697	2089697	Europe
3102884	3102884	Europe
1341392	1341392	Mixed
3181741	3181741	Europe
4330556	4330556	Europe
2080044	2080044	Europe
2872318	2872318	Europe
4162478	4162478	Europe
2374418	2374418	Europe
1731783	1731783	Europe
5050439	5050439	Europe
2526899	2526899	Europe
4378582	4378582	Europe
2190554	2190554	Europe
2419692	2419692	Europe
2192767	2192767	Europe
1792152	1792152	Europe
3394689	3394689	Europe
3587958	3587958	Europe
2776249	2776249	Europe
5449584	5449584	Europe
5562236	5562236	Europe
2817494	2817494	Europe
2197605	2197605	Europe
5839724	5839724	Europe
5556379	5556379	Europe
5572821	5572821	Europe
4868572	4868572	Europe
2182302	2182302	Europe
1543427	1543427	Europe
4323960	4323960	Europe
5867831	5867831	Europe
3339086	3339086	Europe
2021421	2021421	Europe
1131572	1131572	Europe
2789316	2789316	Europe
1215901	1215901	
2455809	2455809	Europe
5903388	5903388	Europe
4205375	4205375	Europe
1647627	1647627	Europe
3666767	3666767	Europe
2341676	2341676	Europe
4393156	4393156	Europe
4134290	4134290	Europe
2640753	2640753	Europe
4074569	4074569	Europe
5387856	5387856	Europe
5599290	5599290	Europe
4666514	4666514	Europe
3224869	3224869	Europe
4872171	4872171	Europe
5888765	5888765	Europe
4348762	4348762	Europe
1470598	1470598	Europe
3770162	3770162	Europe
2150362	2150362	Europe
3465672	3465672	Europe
2102843	2102843	Europe
5901559	5901559	Europe
1445610	1445610	Europe
1825058	1825058	Europe
1319420	1319420	Europe
5439900	5439900	Europe
3686262	3686262	Europe
4319061	4319061	Europe
2332880	2332880	Europe
1206640	1206640	Europe
1877345	1877345	Europe
5472272	5472272	Europe
4375210	4375210	Europe
2040400	2040400	Europe
4215212	4215212	Europe
3077514	3077514	Europe
1333696	1333696	Europe
5397416	5397416	Europe
3845077	3845077	Europe
5773389	5773389	Europe
3941064	3941064	Europe
1441823	1441823	Europe
3831132	3831132	Europe
5321680	5321680	Europe
2947673	2947673	Europe
3618405	3618405	Europe
4614625	4614625	Europe
2996422	2996422	Europe
2270472	2270472	Europe
5928459	5928459	Europe
5323340	5323340	Europe
1893963	1893963	Europe
3268284	3268284	Europe
3615745	3615745	Europe
3380383	3380383	Europe
5780328	5780328	Europe
2463976	2463976	Europe
2013403	2013403	Europe
1069967	1069967	Europe
3596153	3596153	Europe
3514425	3514425	Europe
3048201	3048201	Europe
1144434	1144434	Europe
1201810	1201810	Europe
5918282	5918282	Europe
4574683	4574683	Europe
4538258	4538258	Europe
3197796	3197796	Europe
2425241	2425241	Europe
1141592	1141592	Europe
4166823	4166823	Europe
2626401	2626401	Europe
3009066	3009066	Europe
2511752	2511752	Europe
5376721	5376721	Europe
2137426	2137426	Europe
5147873	5147873	Europe
2080368	2080368	Europe
4670482	4670482	Europe
3150222	3150222	Europe
1369379	1369379	Europe
3040721	3040721	Europe
2328905	2328905	Europe
2036960	2036960	Europe
5558571	5558571	Europe
3921801	3921801	
3201232	3201232	Europe
1525242	1525242	Europe
1159349	1159349	Europe
2092199	2092199	Europe
1416076	1416076	Europe
2680861	2680861	Europe
5766271	5766271	Europe
3109473	3109473	Europe
1426935	1426935	Europe
3897050	3897050	Europe
2756351	2756351	Europe
3257362	3257362	Europe
2803927	2803927	Europe
5628758	5628758	Europe
3938049	3938049	Europe
3038818	3038818	Europe
5657188	5657188	Europe
1393215	1393215	Europe
2593253	2593253	Europe
2263137	2263137	Europe
4552215	4552215	Europe
1113010	1113010	Europe
1008881	1008881	Europe
5190464	5190464	Europe
5652567	5652567	Europe
3797562	3797562	Europe
1236565	1236565	Europe
1089494	1089494	Europe
5646163	5646163	Europe
3638671	3638671	Europe
1033437	1033437	Europe
3395297	3395297	Europe
3349260	3349260	Europe
3839608	3839608	Europe
5903834	5903834	Europe
2250427	2250427	Europe
2237653	2237653	Europe
2554895	2554895	Europe
1410837	1410837	Europe
1702654	1702654	Europe
4349429	4349429	Europe
2866390	2866390	Europe
3486850	3486850	Europe
5963498	5963498	Europe
1524891	1524891	Europe
2831698	2831698	Europe
4837621	4837621	Europe
3144989	3144989	Europe
5389226	5389226	Europe
1459885	1459885	Europe
1788481	1788481	Europe
3810236	3810236	Europe
3622066	3622066	Europe
3532754	3532754	Europe
1983601	1983601	Europe
5188764	5188764	Europe
3131474	3131474	Europe
2259579	2259579	Europe
5645483	5645483	Europe
1064297	1064297	Europe
5992281	5992281	Europe
2858727	2858727	Europe
1653481	1653481	Europe
1773453	1773453	Europe
3014291	3014291	Europe
2830411	2830411	Europe
1249001	1249001	Europe
3476358	3476358	Europe
2889574	2889574	Europe
5335972	5335972	Europe
5678120	5678120	Europe
2929734	2929734	Europe
4157687	4157687	Europe
3466778	3466778	Europe
4055687	4055687	Europe
5962715	5962715	Europe
3477112	3477112	Europe
3104401	3104401	Europe
4058689	4058689	Europe
3064709	3064709	Europe
5398487	5398487	Europe
2302250	2302250	Europe
2877403	2877403	Europe
2730584	2730584	Europe
3175200	3175200	Europe
4399065	4399065	Europe
3132728	3132728	Europe
5855228	5855228	Europe
4180554	4180554	Europe
1641662	1641662	Europe
4609125	4609125	Europe
