#FID	IID	POP
5809175	5809175	Europe
1237176	1237176	Europe
3052038	3052038	Europe
5775916	5775916	Europe
5223201	5223201	Europe
4254554	4254554	Europe
1418681	1418681	Europe
5074093	5074093	Europe
3117979	3117979	Europe
1150595	1150595	Europe
2576921	2576921	Europe
1462761	1462761	Europe
4271859	4271859	Europe
3997116	3997116	Europe
5640890	5640890	Europe
3418984	3418984	Europe
2069802	2069802	Europe
4147504	4147504	Europe
4626403	4626403	Europe
4791632	4791632	Europe
5365893	5365893	Europe
2002537	2002537	Europe
2208016	2208016	Europe
2278330	2278330	Europe
4742450	4742450	Europe
1501889	1501889	Europe
2050870	2050870	Europe
5827377	5827377	Europe
4098100	4098100	Europe
5901654	5901654	Europe
1637940	1637940	Europe
4724753	4724753	Europe
5031779	5031779	Europe
1918825	1918825	Europe
1906635	1906635	Europe
1725346	1725346	Europe
2306823	2306823	Europe
3003507	3003507	Europe
2552342	2552342	Europe
1890050	1890050	Europe
4755613	4755613	Europe
4565786	4565786	Europe
3566879	3566879	Europe
6003819	6003819	Europe
1022599	1022599	Europe
3981473	3981473	Europe
5498950	5498950	Europe
5557445	5557445	Europe
1444473	1444473	Europe
2494270	2494270	Europe
5754016	5754016	Europe
5413825	5413825	Europe
4386439	4386439	Europe
2743583	2743583	Asia
3851396	3851396	Europe
3812369	3812369	Europe
1395918	1395918	Europe
4125133	4125133	Europe
2346391	2346391	Europe
2474910	2474910	Europe
1147333	1147333	Europe
5570801	5570801	Asia
4480977	4480977	Europe
4805103	4805103	Europe
4599214	4599214	Europe
1907618	1907618	Asia
1708370	1708370	Europe
1900630	1900630	Europe
3275035	3275035	Europe
5957373	5957373	Europe
3852008	3852008	Europe
4057426	4057426	Europe
1811970	1811970	Europe
3279888	3279888	Europe
5608478	5608478	Europe
4749682	4749682	Europe
3917741	3917741	Europe
1154686	1154686	Europe
1685554	1685554	Europe
1684784	1684784	Europe
5816022	5816022	Europe
3540258	3540258	Europe
1974612	1974612	Europe
2058508	2058508	Europe
5178882	5178882	Europe
1071114	1071114	Europe
2442508	2442508	Europe
1131077	1131077	Europe
3792808	3792808	Europe
3306253	3306253	Europe
5969209	5969209	Europe
4494487	4494487	Europe
5532393	5532393	Europe
2683562	2683562	Asia
5204343	5204343	Europe
3074467	3074467	Europe
3286674	3286674	Europe
3377629	3377629	Europe
2449901	2449901	Europe
5727907	5727907	Europe
5947652	5947652	Europe
2886305	2886305	Europe
4874195	4874195	Europe
3880618	3880618	Europe
1882121	1882121	Europe
4266924	4266924	Europe
2195498	2195498	Europe
4745302	4745302	Europe
2522120	2522120	Europe
3779112	3779112	Europe
4083170	4083170	Europe
3228962	3228962	Europe
3253855	3253855	Europe
5308899	5308899	Europe
2475483	2475483	Europe
2931755	2931755	Europe
1740251	1740251	Europe
2753073	2753073	Europe
1403355	1403355	Europe
3207897	3207897	Europe
5737782	5737782	Europe
2773198	2773198	
3147515	3147515	Europe
2407976	2407976	Europe
3072155	3072155	Europe
5618161	5618161	Europe
3654368	3654368	Europe
1507638	1507638	Europe
1230285	1230285	Europe
2188848	2188848	Europe
4955365	4955365	Europe
2973734	2973734	Europe
5873867	5873867	Europe
4437931	4437931	Europe
4815884	4815884	Europe
2078445	2078445	Europe
3308668	3308668	Europe
3927291	3927291	Europe
1619435	1619435	Europe
1513396	1513396	Europe
4106383	4106383	Europe
5394348	5394348	Europe
3415276	3415276	Europe
3433276	3433276	Europe
4241131	4241131	Europe
2822327	2822327	Europe
1524964	1524964	Europe
2351115	2351115	Europe
5651504	5651504	Europe
5207631	5207631	Europe
1100495	1100495	Africa
5914259	5914259	Africa
4605382	4605382	Europe
4952876	4952876	Europe
1425438	1425438	Europe
5380362	5380362	Europe
5190226	5190226	Europe
3431492	3431492	Europe
5440137	5440137	Europe
2154356	2154356	Europe
3660727	3660727	Europe
2068108	2068108	Europe
1276646	1276646	Europe
2033162	2033162	Europe
3384943	3384943	Europe
5287038	5287038	Europe
5936133	5936133	Europe
2314580	2314580	Asia
1274689	1274689	Europe
2512882	2512882	Europe
1404977	1404977	Europe
1607169	1607169	Europe
2057831	2057831	Europe
2619480	2619480	Africa
3949253	3949253	Europe
3079350	3079350	Europe
1168156	1168156	Europe
5558414	5558414	Europe
2775782	2775782	Europe
1653189	1653189	Europe
2017967	2017967	Europe
1213626	1213626	Europe
1286957	1286957	Europe
1249811	1249811	Europe
2114023	2114023	Europe
1577900	1577900	Europe
6013093	6013093	Europe
2369703	2369703	Europe
2457191	2457191	Europe
3943555	3943555	Europe
3887804	3887804	
2946306	2946306	Europe
2700954	2700954	Europe
2714791	2714791	Europe
2420842	2420842	Europe
4570647	4570647	Europe
1605625	1605625	Europe
1223751	1223751	Europe
5310884	5310884	Europe
4914009	4914009	Europe
1930211	1930211	Europe
2312178	2312178	Europe
2073722	2073722	Europe
1533047	1533047	Europe
2656819	2656819	Europe
1892329	1892329	Mixed
1567060	1567060	Europe
3177212	3177212	Europe
1092148	1092148	Europe
3685391	3685391	Europe
1636088	1636088	Europe
5814697	5814697	Europe
5781239	5781239	Europe
2753243	2753243	Europe
3498077	3498077	Europe
4189432	4189432	Asia
4792864	4792864	Europe
3037953	3037953	Europe
3193762	3193762	Europe
3315369	3315369	Europe
2945408	2945408	Europe
3533438	3533438	Europe
4202005	4202005	Europe
4930996	4930996	Europe
4534441	4534441	Europe
5153507	5153507	Europe
5995089	5995089	Europe
2435928	2435928	Europe
4365454	4365454	Europe
3697755	3697755	Europe
4827493	4827493	Europe
1167149	1167149	Europe
4826028	4826028	Europe
1209660	1209660	Europe
5326326	5326326	Europe
1318668	1318668	Europe
3559540	3559540	Europe
1080675	1080675	Europe
1551120	1551120	Europe
1869957	1869957	Europe
5522843	5522843	Europe
5883498	5883498	Europe
2716209	2716209	Europe
5852880	5852880	Europe
2794175	2794175	Europe
4984294	4984294	Europe
5450396	5450396	Europe
4185529	4185529	Europe
4150977	4150977	Europe
4614278	4614278	Europe
2502653	2502653	
3680246	3680246	Europe
5431668	5431668	Europe
2378415	2378415	Europe
1146909	1146909	Europe
2836632	2836632	Europe
4928894	4928894	Asia
1813617	1813617	Europe
1225624	1225624	Europe
2585516	2585516	Europe
4796740	4796740	Europe
1713389	1713389	Europe
5548159	5548159	Europe
2121975	2121975	Europe
5257334	5257334	Europe
1753620	1753620	Europe
3818463	3818463	Europe
5422748	5422748	Europe
1928135	1928135	Europe
4638189	4638189	Europe
5950791	5950791	Europe
5663912	5663912	Europe
6013351	6013351	Europe
4734677	4734677	Europe
2660286	2660286	Europe
5775371	5775371	Europe
2979042	2979042	Europe
3162136	3162136	Europe
4571576	4571576	
5533957	5533957	Europe
1233317	1233317	Europe
1743413	1743413	Europe
4032296	4032296	Europe
4900827	4900827	Europe
5421948	5421948	Europe
2932942	2932942	Europe
4003442	4003442	Europe
3852590	3852590	Europe
1220926	1220926	Europe
5851463	5851463	Europe
5912884	5912884	Europe
4816180	4816180	Europe
3996240	3996240	Europe
5351794	5351794	Europe
1996574	1996574	Europe
3091508	3091508	Africa
5100751	5100751	Europe
3272048	3272048	Europe
1385459	1385459	Europe
2470200	2470200	Europe
1435999	1435999	Europe
4068392	4068392	Europe
2815156	2815156	Europe
4781013	4781013	Europe
3886813	3886813	Europe
4226398	4226398	Europe
3560076	3560076	Europe
2271030	2271030	Europe
3449536	3449536	Europe
2582207	2582207	Europe
1065384	1065384	Europe
2229802	2229802	Europe
5658251	5658251	Europe
1808798	1808798	Africa
3729157	3729157	Europe
1100061	1100061	Europe
2997533	2997533	Europe
3522916	3522916	Europe
3234421	3234421	Europe
4994840	4994840	Europe
2095023	2095023	Europe
5043986	5043986	Europe
1223963	1223963	Europe
2798301	2798301	Europe
3111675	3111675	Europe
1586883	1586883	Europe
2387821	2387821	Europe
5821473	5821473	Europe
5799409	5799409	Europe
1677170	1677170	Europe
3884343	3884343	Europe
5412233	5412233	Europe
2925563	2925563	Europe
4071278	4071278	Europe
2997238	2997238	Europe
1332908	1332908	Europe
2458211	2458211	Africa
2028868	2028868	Europe
5666264	5666264	Europe
1136431	1136431	Europe
1560323	1560323	Europe
4368082	4368082	Europe
3754543	3754543	Europe
1456182	1456182	Europe
1826024	1826024	Europe
1987232	1987232	Europe
1426387	1426387	Europe
1607976	1607976	Europe
1301437	1301437	Europe
4420996	4420996	Europe
3448648	3448648	Europe
3333467	3333467	Europe
2767770	2767770	Europe
3054032	3054032	Europe
4184687	4184687	Europe
5929954	5929954	Europe
1750532	1750532	Europe
2104128	2104128	Europe
3500321	3500321	Europe
2659958	2659958	Europe
1841725	1841725	Europe
1790112	1790112	Europe
5063845	5063845	Europe
3949111	3949111	Europe
4500541	4500541	Europe
5897533	5897533	Europe
5274616	5274616	
4660119	4660119	Europe
1438277	1438277	Europe
2025271	2025271	Europe
2831434	2831434	Europe
4453932	4453932	Europe
4814472	4814472	Europe
2700008	2700008	Europe
4771767	4771767	Europe
1839580	1839580	Europe
1158407	1158407	Europe
5480911	5480911	Europe
5032800	5032800	Europe
5158940	5158940	Asia
4833616	4833616	Europe
4177223	4177223	Europe
2791636	2791636	Europe
4740174	4740174	Europe
2493466	2493466	Europe
5132567	5132567	Africa
2467730	2467730	
3992088	3992088	Europe
2177082	2177082	Europe
3061808	3061808	Europe
4607623	4607623	Europe
4957438	4957438	Europe
4861825	4861825	
1748854	1748854	Europe
5024638	5024638	Europe
5211958	5211958	Europe
3264572	3264572	Europe
1231990	1231990	Europe
4188636	4188636	Europe
1844117	1844117	Europe
2088181	2088181	Europe
3964087	3964087	Europe
5754552	5754552	Europe
1962283	1962283	Europe
3860613	3860613	Europe
2172774	2172774	Europe
1933600	1933600	Europe
4826523	4826523	Europe
1713757	1713757	Europe
3184034	3184034	Europe
4389698	4389698	Europe
3712090	3712090	Europe
4402881	4402881	Europe
4885306	4885306	Europe
1620195	1620195	Europe
1327980	1327980	Europe
1657419	1657419	Europe
3886541	3886541	Europe
1937811	1937811	Europe
2679150	2679150	Europe
4997722	4997722	Europe
4870014	4870014	Europe
2043309	2043309	Europe
5348613	5348613	Europe
2767230	2767230	Europe
1367153	1367153	Europe
2036740	2036740	Europe
4912758	4912758	Europe
1419604	1419604	Asia
2582089	2582089	Europe
1843836	1843836	Europe
1288024	1288024	Europe
3503329	3503329	Europe
5968005	5968005	Europe
1764719	1764719	Europe
2880892	2880892	Europe
2003156	2003156	Europe
3041005	3041005	Europe
1996907	1996907	Europe
1182289	1182289	Europe
4541571	4541571	Europe
2734411	2734411	Europe
3914774	3914774	Europe
4803083	4803083	Europe
1653446	1653446	Europe
3030496	3030496	
1909071	1909071	Europe
4488782	4488782	Europe
4472230	4472230	Europe
1825498	1825498	Europe
4040821	4040821	Europe
2359437	2359437	Europe
3028360	3028360	Europe
2810661	2810661	Europe
4550949	4550949	Europe
1784955	1784955	Europe
3128314	3128314	Europe
1940960	1940960	Europe
3058893	3058893	Europe
3827695	3827695	Europe
1490238	1490238	Europe
2265501	2265501	Europe
3473787	3473787	Europe
1703545	1703545	Europe
4497663	4497663	Europe
3503689	3503689	Europe
2433811	2433811	Europe
5253348	5253348	Europe
2233411	2233411	Europe
5464021	5464021	Europe
4710706	4710706	Europe
2202193	2202193	Europe
4329952	4329952	Africa
4590782	4590782	Europe
1437893	1437893	Europe
4813404	4813404	Europe
5970704	5970704	Europe
3239618	3239618	Europe
4562554	4562554	Europe
1620732	1620732	Europe
4262862	4262862	Europe
4817170	4817170	Europe
1157024	1157024	Europe
1813811	1813811	Europe
3775882	3775882	Europe
2399679	2399679	Europe
4104665	4104665	Europe
5551716	5551716	Europe
3564868	3564868	Europe
2787211	2787211	Europe
1429780	1429780	Europe
2703183	2703183	Europe
3400005	3400005	Europe
5232963	5232963	Europe
1848885	1848885	Europe
5281588	5281588	Europe
1749221	1749221	Europe
3354237	3354237	Europe
2295533	2295533	Europe
3869828	3869828	Europe
5072598	5072598	Europe
2526302	2526302	Europe
4910696	4910696	Europe
4747989	4747989	Europe
5437346	5437346	Europe
3965767	3965767	Asia
2405601	2405601	Europe
6009186	6009186	Europe
2979728	2979728	Europe
5830364	5830364	Europe
4128263	4128263	Europe
5057586	5057586	Europe
5150956	5150956	Europe
4723979	4723979	Europe
5509942	5509942	Europe
5868838	5868838	Europe
5999240	5999240	Europe
4583765	4583765	Europe
5607315	5607315	Europe
1912373	1912373	Europe
4657702	4657702	Europe
4629790	4629790	Europe
5552920	5552920	Europe
4103447	4103447	Europe
2659525	2659525	Europe
4575953	4575953	Europe
5147135	5147135	Europe
2283229	2283229	Europe
3323534	3323534	Europe
2880197	2880197	Europe
5790894	5790894	Europe
1671349	1671349	Europe
2503825	2503825	Europe
5943562	5943562	Europe
2994534	2994534	Europe
5649953	5649953	Europe
2647909	2647909	Europe
5679197	5679197	Europe
1204647	1204647	Europe
2780728	2780728	Mixed
5794304	5794304	Europe
4676183	4676183	Europe
2087672	2087672	Europe
5329713	5329713	Europe
3761853	3761853	Europe
1799306	1799306	Europe
1620689	1620689	Europe
5345350	5345350	Europe
2049390	2049390	Europe
3321237	3321237	Europe
6009861	6009861	Europe
3838195	3838195	
3209421	3209421	Europe
3970465	3970465	Europe
3373737	3373737	Europe
1580326	1580326	Europe
3843127	3843127	Europe
1883827	1883827	Europe
5289459	5289459	Europe
1227027	1227027	Europe
2458267	2458267	Europe
1521795	1521795	Europe
3523762	3523762	Europe
4725650	4725650	
2303293	2303293	Europe
5123091	5123091	Europe
4902842	4902842	Europe
4871344	4871344	Europe
3031362	3031362	Europe
3924751	3924751	Europe
3328971	3328971	Europe
1573974	1573974	Europe
2111196	2111196	Europe
1534106	1534106	Europe
5124101	5124101	Europe
2320031	2320031	Europe
5802192	5802192	Europe
3102229	3102229	Europe
5585279	5585279	Europe
5999469	5999469	Europe
4020238	4020238	Europe
3654312	3654312	Europe
5451093	5451093	Europe
5533848	5533848	Europe
2345403	2345403	Europe
2462506	2462506	Europe
1520764	1520764	Mixed
1804633	1804633	Europe
5099812	5099812	Europe
5673910	5673910	Europe
1555434	1555434	Europe
1056147	1056147	Europe
5126599	5126599	Europe
2626191	2626191	Europe
4108597	4108597	Europe
1088356	1088356	Europe
1580049	1580049	Europe
5229450	5229450	Europe
3684300	3684300	Europe
4318932	4318932	Europe
3844125	3844125	Europe
1721722	1721722	Europe
4285252	4285252	Europe
5815869	5815869	Europe
3381911	3381911	Europe
4453503	4453503	Europe
4526880	4526880	Europe
1892081	1892081	Europe
3255621	3255621	Europe
2011413	2011413	Europe
5248889	5248889	Europe
5872534	5872534	Europe
3363744	3363744	Europe
4615267	4615267	Europe
1170307	1170307	Europe
4911021	4911021	Europe
3560617	3560617	Europe
5033031	5033031	Europe
1615032	1615032	Asia
1666635	1666635	Europe
2426560	2426560	Europe
1074448	1074448	Europe
2205068	2205068	Europe
1449647	1449647	Europe
4777530	4777530	Europe
2265630	2265630	Europe
2782005	2782005	Europe
1877948	1877948	Europe
4370967	4370967	Europe
5515683	5515683	Europe
1186182	1186182	Europe
3269887	3269887	Europe
4203598	4203598	Europe
4629248	4629248	Europe
4257159	4257159	Europe
4458379	4458379	Europe
2817115	2817115	Europe
2284736	2284736	Europe
2439809	2439809	Europe
2047187	2047187	Europe
1759223	1759223	Europe
3771224	3771224	Africa
1189472	1189472	Europe
1409814	1409814	Mixed
3742711	3742711	Europe
2874067	2874067	Europe
3043403	3043403	Europe
3339264	3339264	Europe
5842504	5842504	Europe
1892520	1892520	Europe
1103315	1103315	Europe
1455304	1455304	Europe
1074262	1074262	Europe
1608081	1608081	Europe
