#FID	IID
1414323	1414323
4453651	4453651
5897742	5897742
1860748	1860748
1506144	1506144
4193640	4193640
1811420	1811420
4865729	4865729
2133277	2133277
3484821	3484821
5391937	5391937
4476723	4476723
5932291	5932291
4695012	4695012
5855211	5855211
3932814	3932814
4809371	4809371
2282929	2282929
2165031	2165031
4432633	4432633
4462022	4462022
1392789	1392789
4537317	4537317
2779722	2779722
4223204	4223204
5538475	5538475
4418644	4418644
5761505	5761505
4193830	4193830
1430276	1430276
3250459	3250459
5879225	5879225
3376431	3376431
5111727	5111727
1632214	1632214
2675999	2675999
1912263	1912263
4338184	4338184
1822624	1822624
2473610	2473610
3582893	3582893
4808723	4808723
4938542	4938542
1568279	1568279
4213477	4213477
4762585	4762585
2250617	2250617
5645740	5645740
1123840	1123840
5835117	5835117
5354755	5354755
2783114	2783114
1965291	1965291
2487337	2487337
1178320	1178320
1014312	1014312
6002944	6002944
4866435	4866435
5277836	5277836
2987207	2987207
3931845	3931845
2215633	2215633
5914615	5914615
3201744	3201744
5223459	5223459
4664173	4664173
2144489	2144489
3526471	3526471
2546911	2546911
3031228	3031228
4273833	4273833
2638708	2638708
2400319	2400319
2452177	2452177
4803973	4803973
1914019	1914019
4488815	4488815
4828080	4828080
4301767	4301767
2167921	2167921
2061369	2061369
1507078	1507078
4787150	4787150
4673988	4673988
3505411	3505411
2199820	2199820
2503127	2503127
3851644	3851644
2778265	2778265
5933172	5933172
5033633	5033633
4695792	4695792
3239490	3239490
4906035	4906035
4715707	4715707
1344031	1344031
5733474	5733474
5244687	5244687
1037824	1037824
4685708	4685708
5743219	5743219
3677807	3677807
2062710	2062710
3653059	3653059
3031211	3031211
2815361	2815361
4303819	4303819
3100022	3100022
2095771	2095771
4450974	4450974
4057833	4057833
1677998	1677998
4516593	4516593
3866665	3866665
3792639	3792639
3294658	3294658
2853412	2853412
2126744	2126744
1561396	1561396
2679986	2679986
3272674	3272674
2363076	2363076
5269167	5269167
3503013	3503013
4134127	4134127
5104998	5104998
5118404	5118404
5986996	5986996
3396915	3396915
3434718	3434718
3913288	3913288
5953351	5953351
5835191	5835191
1508205	1508205
2540848	2540848
1884314	1884314
4110527	4110527
2630498	2630498
4197662	4197662
4216796	4216796
1387389	1387389
1374289	1374289
2338025	2338025
2076704	2076704
5077085	5077085
4353470	4353470
2966915	2966915
3691466	3691466
2565534	2565534
4612392	4612392
3620996	3620996
5764771	5764771
1793370	1793370
2718890	2718890
5405782	5405782
3458644	3458644
5331678	5331678
5763920	5763920
2603590	2603590
1996853	1996853
4244679	4244679
2776814	2776814
5287108	5287108
3642537	3642537
5558366	5558366
5712705	5712705
3986175	3986175
3920431	3920431
4688673	4688673
4972741	4972741
2575067	2575067
3000500	3000500
2121214	2121214
1758755	1758755
3452645	3452645
4857010	4857010
2991906	2991906
5590826	5590826
3020075	3020075
1495768	1495768
4867807	4867807
5827272	5827272
2262511	2262511
3230620	3230620
1578596	1578596
4105837	4105837
4482319	4482319
4399270	4399270
4396306	4396306
5500616	5500616
4604114	4604114
3645321	3645321
3517439	3517439
3319115	3319115
3443107	3443107
3896484	3896484
3943295	3943295
4267118	4267118
5387485	5387485
3763749	3763749
4498563	4498563
4442186	4442186
1385165	1385165
3807603	3807603
3876755	3876755
2046834	2046834
5126493	5126493
1689800	1689800
2691203	2691203
1859238	1859238
1661043	1661043
3933848	3933848
5408338	5408338
4681586	4681586
3969445	3969445
1786068	1786068
4449417	4449417
5557877	5557877
5210328	5210328
1410561	1410561
4724169	4724169
2683133	2683133
4739116	4739116
3328466	3328466
3699385	3699385
2260036	2260036
1167920	1167920
4529621	4529621
5775648	5775648
5289863	5289863
2790793	2790793
3667383	3667383
1859691	1859691
2531510	2531510
1126890	1126890
1227913	1227913
5732112	5732112
6006174	6006174
2606038	2606038
1994005	1994005
4124553	4124553
5855596	5855596
3405386	3405386
4676886	4676886
1334260	1334260
5770376	5770376
1258178	1258178
4427678	4427678
5365825	5365825
5832324	5832324
3176099	3176099
1022664	1022664
5199988	5199988
5390613	5390613
3316706	3316706
4347406	4347406
3387868	3387868
5915641	5915641
1093722	1093722
4081636	4081636
3131491	3131491
1581639	1581639
5184556	5184556
1306154	1306154
3132863	3132863
4667053	4667053
4251289	4251289
2714226	2714226
2765165	2765165
5007950	5007950
5583582	5583582
3688005	3688005
1100486	1100486
3749757	3749757
3199727	3199727
1481860	1481860
1690198	1690198
4752024	4752024
5601769	5601769
3217906	3217906
5576841	5576841
3321064	3321064
1706783	1706783
5902310	5902310
3801341	3801341
2825418	2825418
2675352	2675352
2129096	2129096
5431016	5431016
2537469	2537469
3234024	3234024
1098823	1098823
4901296	4901296
3902801	3902801
5715524	5715524
3859745	3859745
4734587	4734587
3924630	3924630
4969991	4969991
3275306	3275306
4437845	4437845
3906638	3906638
4025358	4025358
5962218	5962218
4816223	4816223
4187840	4187840
1071793	1071793
4479789	4479789
2817076	2817076
2067296	2067296
3055988	3055988
3157384	3157384
1063991	1063991
3671203	3671203
2077384	2077384
1238645	1238645
5625213	5625213
2956598	2956598
4581637	4581637
3692113	3692113
4329122	4329122
4268896	4268896
5776203	5776203
4305273	4305273
3248827	3248827
1498475	1498475
3667361	3667361
3449806	3449806
2887519	2887519
3380798	3380798
1634334	1634334
3846068	3846068
2232562	2232562
3764495	3764495
5025717	5025717
3691719	3691719
1107314	1107314
1366229	1366229
4072896	4072896
5975308	5975308
5558600	5558600
3409952	3409952
5457681	5457681
1081541	1081541
4399597	4399597
3716962	3716962
3856348	3856348
4468067	4468067
4721549	4721549
2256328	2256328
5192975	5192975
1661668	1661668
2589407	2589407
3344399	3344399
2217416	2217416
3563244	3563244
4012081	4012081
2947898	2947898
1784237	1784237
4249112	4249112
2909884	2909884
2426452	2426452
5405958	5405958
3057696	3057696
2085606	2085606
3429635	3429635
5666317	5666317
4681226	4681226
3780846	3780846
1648349	1648349
2164221	2164221
2460206	2460206
2467730	2467730
2211306	2211306
3020667	3020667
5732139	5732139
4571212	4571212
5455328	5455328
3778098	3778098
3048652	3048652
3397361	3397361
2796630	2796630
5398223	5398223
2142348	2142348
1607426	1607426
1552612	1552612
3575661	3575661
3416869	3416869
1770473	1770473
5237564	5237564
2106403	2106403
3480635	3480635
1286610	1286610
1486265	1486265
2590926	2590926
1297928	1297928
4563000	4563000
2398349	2398349
2656700	2656700
2161105	2161105
2837851	2837851
5512198	5512198
2588116	2588116
1305841	1305841
4249550	4249550
5366760	5366760
1159276	1159276
2974413	2974413
1260327	1260327
4316490	4316490
3101418	3101418
2610558	2610558
4478932	4478932
4334611	4334611
2715564	2715564
1312193	1312193
5652197	5652197
5140932	5140932
2575121	2575121
1404734	1404734
1906492	1906492
1356928	1356928
5743613	5743613
1698122	1698122
3397469	3397469
4292609	4292609
2887111	2887111
1898819	1898819
3005234	3005234
5515860	5515860
1540450	1540450
2103382	2103382
2586799	2586799
2218843	2218843
4418274	4418274
1908048	1908048
1183079	1183079
5958976	5958976
4932294	4932294
2937384	2937384
5298018	5298018
3659792	3659792
5107346	5107346
5123642	5123642
4742541	4742541
2403230	2403230
3522998	3522998
3022907	3022907
5299582	5299582
4889677	4889677
1318967	1318967
4445333	4445333
1902078	1902078
2370884	2370884
3765916	3765916
3229757	3229757
5545709	5545709
4020115	4020115
2576531	2576531
1484677	1484677
3143405	3143405
2272793	2272793
1457974	1457974
2180204	2180204
4936008	4936008
4305499	4305499
1737083	1737083
4107568	4107568
2236494	2236494
1084020	1084020
4416314	4416314
3750818	3750818
5895334	5895334
2480022	2480022
2526644	2526644
3585734	3585734
3803890	3803890
2644940	2644940
5238510	5238510
2423763	2423763
3244733	3244733
1558111	1558111
2082615	2082615
3799971	3799971
4418114	4418114
3171012	3171012
4073331	4073331
2732944	2732944
2395350	2395350
1790683	1790683
5295604	5295604
3496047	3496047
1122559	1122559
1005505	1005505
4628857	4628857
3325601	3325601
1153365	1153365
1139218	1139218
4386707	4386707
4309396	4309396
2381978	2381978
5092404	5092404
5731432	5731432
4830271	4830271
3277247	3277247
2271740	2271740
3262580	3262580
3024434	3024434
1924509	1924509
5078256	5078256
5937109	5937109
2724519	2724519
5055503	5055503
1365193	1365193
4541104	4541104
1691813	1691813
5243665	5243665
3549678	3549678
3178530	3178530
2395603	2395603
1903679	1903679
6000019	6000019
2101058	2101058
5544165	5544165
4075220	4075220
3568334	3568334
3406258	3406258
1821107	1821107
4837132	4837132
1812650	1812650
4576093	4576093
3479147	3479147
5410440	5410440
5365634	5365634
2007705	2007705
2579326	2579326
1075128	1075128
3824701	3824701
5524560	5524560
1893815	1893815
1510430	1510430
1490726	1490726
3155696	3155696
4508363	4508363
4682847	4682847
1526769	1526769
1709948	1709948
2865589	2865589
1260687	1260687
1612678	1612678
5415077	5415077
2033484	2033484
3630861	3630861
4490713	4490713
3502614	3502614
1340297	1340297
3365945	3365945
5300376	5300376
4123900	4123900
5840708	5840708
2209825	2209825
5661067	5661067
2453033	2453033
5551438	5551438
4314888	4314888
1022390	1022390
1127989	1127989
1617909	1617909
2294373	2294373
1992599	1992599
5743527	5743527
2046209	2046209
3858352	3858352
2791828	2791828
1821513	1821513
5161686	5161686
5488457	5488457
5497134	5497134
2841986	2841986
1994922	1994922
1769204	1769204
1967183	1967183
5033397	5033397
2114925	2114925
3125042	3125042
5572309	5572309
1881361	1881361
1607785	1607785
1153995	1153995
4283360	4283360
5522262	5522262
5505557	5505557
1569875	1569875
3519431	3519431
3552262	3552262
1070244	1070244
2901662	2901662
4191792	4191792
1695762	1695762
4685926	4685926
1310315	1310315
4669731	4669731
2257881	2257881
2072657	2072657
5217944	5217944
1533132	1533132
5197834	5197834
5445942	5445942
4917895	4917895
5396086	5396086
3463853	3463853
1759027	1759027
1485079	1485079
3761216	3761216
3994181	3994181
5762759	5762759
1158821	1158821
2846271	2846271
1064674	1064674
4918248	4918248
1561217	1561217
2238600	2238600
2996257	2996257
3390932	3390932
2706293	2706293
3101906	3101906
1170802	1170802
4648484	4648484
1277400	1277400
5121728	5121728
3908339	3908339
2661355	2661355
3577812	3577812
1399647	1399647
4688843	4688843
2192232	2192232
3177782	3177782
5218744	5218744
3895080	3895080
1466479	1466479
3486815	3486815
6015671	6015671
3520401	3520401
4034733	4034733
5528336	5528336
5598569	5598569
3134339	3134339
1455406	1455406
3034084	3034084
3311089	3311089
2763704	2763704
2977579	2977579
1249238	1249238
3695342	3695342
4752302	4752302
5059582	5059582
5508541	5508541
2030414	2030414
4846706	4846706
5118140	5118140
5481871	5481871
2412957	2412957
1976229	1976229
3478952	3478952
4043360	4043360
1141742	1141742
5183299	5183299
1621129	1621129
5683399	5683399
2787420	2787420
2209194	2209194
1972103	1972103
5199568	5199568
5352347	5352347
5526605	5526605
3240359	3240359
2776155	2776155
5473348	5473348
2063969	2063969
2265128	2265128
4282699	4282699
1578905	1578905
5230675	5230675
3283759	3283759
5681030	5681030
5897453	5897453
5558624	5558624
1217340	1217340
4590240	4590240
6002387	6002387
1152174	1152174
1053762	1053762
6003781	6003781
2225869	2225869
5024318	5024318
2589215	2589215
2108077	2108077
1879240	1879240
2197730	2197730
2413989	2413989
2761818	2761818
2142249	2142249
5200160	5200160
1108583	1108583
3459481	3459481
3253222	3253222
1213819	1213819
2636270	2636270
5671608	5671608
3611894	3611894
3046707	3046707
2483459	2483459
4187670	4187670
4035991	4035991
5609902	5609902
5508523	5508523
1297393	1297393
5303328	5303328
5067570	5067570
4919682	4919682
5786962	5786962
1025249	1025249
3421735	3421735
5449710	5449710
1930724	1930724
3544014	3544014
2343582	2343582
3252909	3252909
3503520	3503520
3970308	3970308
1418408	1418408
2021350	2021350
3354580	3354580
2858202	2858202
4752644	4752644
3926490	3926490
6020049	6020049
3074435	3074435
5575974	5575974
1608628	1608628
4666687	4666687
2674020	2674020
1380015	1380015
1447148	1447148
1206612	1206612
2315202	2315202
5365091	5365091
3229367	3229367
5507798	5507798
2266491	2266491
5660585	5660585
5409813	5409813
2681019	2681019
3578726	3578726
5381130	5381130
4191555	4191555
3972954	3972954
5584639	5584639
2890671	2890671
4069095	4069095
3886897	3886897
1563973	1563973
5440988	5440988
2496499	2496499
5523471	5523471
4212041	4212041
1494955	1494955
2557168	2557168
5088427	5088427
4568027	4568027
1048826	1048826
5739397	5739397
1807763	1807763
5575659	5575659
3171454	3171454
3187604	3187604
4897218	4897218
5014463	5014463
5968481	5968481
1443556	1443556
3757378	3757378
2658994	2658994
4627635	4627635
5180209	5180209
1500719	1500719
1736446	1736446
2834549	2834549
4945211	4945211
3696935	3696935
2696193	2696193
3073359	3073359
2784575	2784575
2893981	2893981
1985230	1985230
1824951	1824951
5796625	5796625
1969919	1969919
3773056	3773056
2909651	2909651
1200443	1200443
5851155	5851155
3788976	3788976
4268066	4268066
3214888	3214888
2296151	2296151
5919121	5919121
4691320	4691320
5010964	5010964
1569133	1569133
3308126	3308126
5919904	5919904
2287444	2287444
3024712	3024712
4420321	4420321
2506006	2506006
3171865	3171865
5650738	5650738
2386547	2386547
2455915	2455915
3904672	3904672
1021211	1021211
1084332	1084332
5917406	5917406
2301217	2301217
1302419	1302419
4318616	4318616
5964187	5964187
2502823	2502823
4741716	4741716
4350459	4350459
4904844	4904844
5356586	5356586
3327483	3327483
5610644	5610644
1724823	1724823
5056820	5056820
5733037	5733037
3609426	3609426
2761884	2761884
5110160	5110160
3617870	3617870
3851350	3851350
2611175	2611175
1170743	1170743
1249115	1249115
4782712	4782712
1512005	1512005
3498008	3498008
4074445	4074445
5332583	5332583
5638644	5638644
2519880	2519880
5197457	5197457
4418038	4418038
3490072	3490072
4653591	4653591
4571172	4571172
5154568	5154568
1403167	1403167
5692703	5692703
4923357	4923357
3790986	3790986
5754877	5754877
5781285	5781285
3933860	3933860
4360038	4360038
2398305	2398305
4622286	4622286
5151352	5151352
1418600	1418600
1380187	1380187
3264434	3264434
4268144	4268144
5999798	5999798
4919544	4919544
4490437	4490437
1987571	1987571
5199638	5199638
1248071	1248071
3818218	3818218
5413573	5413573
5324434	5324434
4870288	4870288
4540054	4540054
2680906	2680906
2626122	2626122
4231987	4231987
2595858	2595858
2540970	2540970
1580974	1580974
1203486	1203486
3900461	3900461
5274528	5274528
3925814	3925814
5986182	5986182
4743375	4743375
1168936	1168936
5506333	5506333
4519289	4519289
5400362	5400362
5067494	5067494
5282507	5282507
4217663	4217663
1993440	1993440
5777753	5777753
2274365	2274365
5982933	5982933
1690652	1690652
1391989	1391989
3296170	3296170
2873794	2873794
2323677	2323677
2393352	2393352
4280152	4280152
4308548	4308548
5389371	5389371
5715640	5715640
3995122	3995122
5327929	5327929
2772590	2772590
1216997	1216997
5062620	5062620
2047545	2047545
3186091	3186091
6013471	6013471
5650661	5650661
1379870	1379870
2652549	2652549
3255999	3255999
5914882	5914882
1452386	1452386
5138517	5138517
2451317	2451317
4855837	4855837
2504961	2504961
5413362	5413362
4672215	4672215
1287589	1287589
4012579	4012579
1062834	1062834
5243682	5243682
5476822	5476822
1307046	1307046
1563836	1563836
2419633	2419633
2716826	2716826
5964265	5964265
2900390	2900390
3173348	3173348
4686620	4686620
3296011	3296011
3665566	3665566
5859094	5859094
3743528	3743528
5698351	5698351
3974631	3974631
1112434	1112434
2540404	2540404
1901546	1901546
4492041	4492041
2904290	2904290
3516417	3516417
2980406	2980406
1403378	1403378
4544868	4544868
4361032	4361032
5960962	5960962
2481579	2481579
4145183	4145183
4787440	4787440
5873224	5873224
4920479	4920479
5941076	5941076
1702965	1702965
5399188	5399188
3566583	3566583
2341368	2341368
1610682	1610682
4124034	4124034
1583857	1583857
4429799	4429799
2882314	2882314
2392965	2392965
5498880	5498880
3741221	3741221
5429944	5429944
5880188	5880188
4396283	4396283
1926792	1926792
1739267	1739267
4389008	4389008
5021029	5021029
2091652	2091652
1482647	1482647
5391791	5391791
5132925	5132925
2151971	2151971
4348148	4348148
3599576	3599576
1491874	1491874
3564942	3564942
1794335	1794335
3715195	3715195
2684712	2684712
5899067	5899067
4868426	4868426
4968834	4968834
6007044	6007044
4015061	4015061
5319762	5319762
1615658	1615658
4154375	4154375
2089891	2089891
2210697	2210697
5284831	5284831
1462930	1462930
1662594	1662594
5293185	5293185
4592638	4592638
1557464	1557464
5217126	5217126
5553621	5553621
4995590	4995590
5920851	5920851
1658211	1658211
1884921	1884921
3549420	3549420
3025770	3025770
1451882	1451882
1764141	1764141
1919037	1919037
1208265	1208265
5350692	5350692
5959585	5959585
3243568	3243568
2856313	2856313
4379945	4379945
1766996	1766996
2640113	2640113
1544936	1544936
3677245	3677245
2539649	2539649
5027455	5027455
5842912	5842912
5903551	5903551
5604005	5604005
4046495	4046495
3022237	3022237
2106657	2106657
2744225	2744225
3089648	3089648
1654557	1654557
3242849	3242849
3273389	3273389
1874767	1874767
1134592	1134592
2063425	2063425
2501891	2501891
4594184	4594184
3062506	3062506
3391507	3391507
4308497	4308497
1400605	1400605
4094864	4094864
1131620	1131620
1713053	1713053
1418711	1418711
5629795	5629795
5586391	5586391
2191065	2191065
4054026	4054026
4631477	4631477
1559186	1559186
3501242	3501242
3023869	3023869
2484534	2484534
2020330	2020330
1750716	1750716
5541684	5541684
5068926	5068926
1137372	1137372
1108389	1108389
5517806	5517806
1988387	1988387
2177332	2177332
1422544	1422544
1466017	1466017
4472997	4472997
5328989	5328989
2554079	2554079
4700668	4700668
5491253	5491253
4845352	4845352
5293106	5293106
2827773	2827773
3670791	3670791
2601538	2601538
5679740	5679740
2201742	2201742
1861019	1861019
1276276	1276276
2836881	2836881
3942320	3942320
2530870	2530870
3197445	3197445
4935428	4935428
3820041	3820041
3657375	3657375
1781772	1781772
5046132	5046132
2974378	2974378
1788991	1788991
3476062	3476062
3046977	3046977
1839591	1839591
3085005	3085005
4570784	4570784
2200603	2200603
1216163	1216163
2022739	2022739
5296946	5296946
5507497	5507497
3387730	3387730
4033182	4033182
1245910	1245910
2778444	2778444
4454118	4454118
3899109	3899109
3735050	3735050
3803032	3803032
3802542	3802542
2342355	2342355
1561405	1561405
2351398	2351398
4159280	4159280
1926561	1926561
4652255	4652255
2171253	2171253
4517370	4517370
4830737	4830737
3323820	3323820
5375478	5375478
3498857	3498857
4528965	4528965
1383469	1383469
3992300	3992300
4851102	4851102
1518180	1518180
2534927	2534927
3154740	3154740
5963610	5963610
3226245	3226245
1809186	1809186
3920149	3920149
5018997	5018997
5893318	5893318
5879638	5879638
5213002	5213002
4259874	4259874
4520100	4520100
2132977	2132977
2143404	2143404
5340770	5340770
1632223	1632223
5472699	5472699
3914339	3914339
3985806	3985806
5735025	5735025
3459033	3459033
3081069	3081069
1638679	1638679
2911657	2911657
4520604	4520604
3632456	3632456
5864603	5864603
1847734	1847734
2698124	2698124
3313906	3313906
2348599	2348599
4078390	4078390
2273641	2273641
3025454	3025454
1622279	1622279
5497107	5497107
1704819	1704819
2993996	2993996
2364326	2364326
3620600	3620600
2515142	2515142
3907355	3907355
5599330	5599330
3685041	3685041
3558426	3558426
1648414	1648414
3500735	3500735
5247204	5247204
5156451	5156451
3094895	3094895
1464950	1464950
5070346	5070346
4436641	4436641
2420985	2420985
4355456	4355456
4631042	4631042
2896112	2896112
3236527	3236527
1185398	1185398
3243728	3243728
2644274	2644274
4673007	4673007
3174373	3174373
5474097	5474097
2898302	2898302
1921441	1921441
4563953	4563953
3404722	3404722
1135863	1135863
3838810	3838810
1935922	1935922
6018976	6018976
5658251	5658251
2752982	2752982
2917698	2917698
2210539	2210539
2792558	2792558
1235921	1235921
3226484	3226484
5547794	5547794
2947816	2947816
3430832	3430832
5748088	5748088
5864222	5864222
2003980	2003980
3004675	3004675
4226025	4226025
3118991	3118991
5380386	5380386
2492227	2492227
1665323	1665323
2579355	2579355
5097519	5097519
4217941	4217941
5621696	5621696
4609812	4609812
1539062	1539062
4294874	4294874
4114500	4114500
2899172	2899172
2604595	2604595
5555130	5555130
2275182	2275182
4657627	4657627
1829208	1829208
4121621	4121621
4471465	4471465
3356262	3356262
4424183	4424183
1444869	1444869
4750029	4750029
5703153	5703153
3155448	3155448
4965869	4965869
4545288	4545288
4855136	4855136
2855065	2855065
3329779	3329779
2071986	2071986
2006166	2006166
2993553	2993553
3837589	3837589
1373517	1373517
4423195	4423195
2589374	2589374
5394037	5394037
2537980	2537980
5056749	5056749
5826740	5826740
3389390	3389390
5090380	5090380
3970058	3970058
3438220	3438220
5364897	5364897
4212866	4212866
3783549	3783549
2732463	2732463
2926620	2926620
3078980	3078980
3491314	3491314
4283956	4283956
2995641	2995641
5977670	5977670
1898769	1898769
3467004	3467004
5419667	5419667
4448416	4448416
1214762	1214762
2676590	2676590
4791979	4791979
5299644	5299644
2464011	2464011
5145238	5145238
3203661	3203661
3832755	3832755
4600857	4600857
4629996	4629996
4146618	4146618
3623141	3623141
2117010	2117010
1539768	1539768
3036885	3036885
5252724	5252724
3536541	3536541
2454890	2454890
5896051	5896051
3315265	3315265
3889606	3889606
2296681	2296681
3122927	3122927
3635938	3635938
5238136	5238136
1146864	1146864
5026642	5026642
1412780	1412780
3956200	3956200
5547884	5547884
4590554	4590554
5013396	5013396
1094231	1094231
5944637	5944637
4107836	4107836
5683815	5683815
3016459	3016459
4716078	4716078
3710602	3710602
3995040	3995040
2389532	2389532
1169123	1169123
2929755	2929755
5093928	5093928
2493280	2493280
1679162	1679162
4827526	4827526
5477268	5477268
1468258	1468258
5585621	5585621
4080939	4080939
4902855	4902855
4695493	4695493
5968593	5968593
3623748	3623748
5658160	5658160
4873685	4873685
4153769	4153769
3534609	3534609
3796534	3796534
2853164	2853164
2088901	2088901
3212460	3212460
4909967	4909967
4807986	4807986
1722355	1722355
1859856	1859856
5750430	5750430
5809175	5809175
4587208	4587208
4743002	4743002
3552766	3552766
4770609	4770609
1581098	1581098
3434615	3434615
3189608	3189608
2236844	2236844
4313147	4313147
1249196	1249196
1502160	1502160
5863183	5863183
1672155	1672155
2856002	2856002
3863217	3863217
2709926	2709926
5270108	5270108
4221623	4221623
3990971	3990971
5854577	5854577
1534854	1534854
2029965	2029965
3655781	3655781
1837172	1837172
5328627	5328627
5097342	5097342
2074932	2074932
5612096	5612096
3506146	3506146
1087045	1087045
1754261	1754261
2689272	2689272
5655167	5655167
4557150	4557150
4894607	4894607
2775310	2775310
5692305	5692305
5333549	5333549
1329978	1329978
5890596	5890596
5703063	5703063
5654757	5654757
5264357	5264357
3115556	3115556
3613311	3613311
2143918	2143918
2344376	2344376
4602678	4602678
1284585	1284585
2150876	2150876
5871330	5871330
5344256	5344256
4989392	4989392
1834347	1834347
5915864	5915864
1549349	1549349
2560123	2560123
4180737	4180737
5010486	5010486
4626926	4626926
5484179	5484179
5098011	5098011
3722643	3722643
2569588	2569588
4607630	4607630
3371202	3371202
2657637	2657637
2530391	2530391
3286959	3286959
5388160	5388160
1294267	1294267
4475199	4475199
4927691	4927691
5857730	5857730
2412036	2412036
1771854	1771854
1849056	1849056
5346914	5346914
3419417	3419417
2489371	2489371
5473513	5473513
5486341	5486341
4612061	4612061
3655700	3655700
4421157	4421157
4483139	4483139
4667843	4667843
5744816	5744816
3749924	3749924
5281531	5281531
5551190	5551190
3963560	3963560
4240315	4240315
3173218	3173218
4829788	4829788
2279161	2279161
3311371	3311371
3642672	3642672
2087236	2087236
5105531	5105531
4320737	4320737
1907806	1907806
1658797	1658797
5357615	5357615
5111932	5111932
4753271	4753271
3163742	3163742
3423341	3423341
2515671	2515671
1366572	1366572
3013257	3013257
5286806	5286806
1863003	1863003
2393313	2393313
5799134	5799134
5333275	5333275
2611712	2611712
3495301	3495301
2778313	2778313
4582405	4582405
2548193	2548193
1580765	1580765
4998084	4998084
2023790	2023790
2627791	2627791
5014417	5014417
4552014	4552014
3017614	3017614
3882994	3882994
3298443	3298443
2379154	2379154
1403716	1403716
5130106	5130106
2074637	2074637
1930819	1930819
2030083	2030083
4403101	4403101
3446568	3446568
1793042	1793042
5127676	5127676
2524133	2524133
1684006	1684006
1568251	1568251
4445248	4445248
5648128	5648128
1059231	1059231
4304411	4304411
5401644	5401644
1026839	1026839
2624536	2624536
3504524	3504524
5102061	5102061
3337606	3337606
5251344	5251344
2258334	2258334
1520989	1520989
2713589	2713589
1823030	1823030
2774561	2774561
2418035	2418035
5939935	5939935
4481711	4481711
2758201	2758201
2270282	2270282
5729208	5729208
2874133	2874133
3887766	3887766
4840880	4840880
5803840	5803840
3076602	3076602
3681703	3681703
2094015	2094015
2630244	2630244
4148698	4148698
1967989	1967989
1736066	1736066
5337939	5337939
5211737	5211737
2703895	2703895
2578504	2578504
4323706	4323706
4725631	4725631
4107594	4107594
5344966	5344966
2001202	2001202
2016930	2016930
1013919	1013919
1571229	1571229
2144580	2144580
3291100	3291100
4287963	4287963
2706652	2706652
3084085	3084085
4857568	4857568
1644738	1644738
2674221	2674221
5521854	5521854
5960246	5960246
3401332	3401332
3942890	3942890
3672647	3672647
4332106	4332106
3979530	3979530
2520532	2520532
4255773	4255773
5072994	5072994
1218548	1218548
5132288	5132288
5725437	5725437
3395131	3395131
5339988	5339988
3071225	3071225
4594763	4594763
3219585	3219585
3437213	3437213
4974202	4974202
1559985	1559985
3293945	3293945
5222567	5222567
3826822	3826822
4019895	4019895
3037130	3037130
2548942	2548942
2947085	2947085
3971537	3971537
3417766	3417766
1053050	1053050
2466994	2466994
2842381	2842381
1064835	1064835
1862490	1862490
6011588	6011588
3958423	3958423
4418081	4418081
2207219	2207219
5148800	5148800
3997817	3997817
3119302	3119302
5050995	5050995
4814125	4814125
5585073	5585073
4428882	4428882
5492464	5492464
5294517	5294517
3936163	3936163
2621232	2621232
3799598	3799598
5046961	5046961
3277544	3277544
4042529	4042529
3303514	3303514
3542786	3542786
3291805	3291805
1149063	1149063
2840108	2840108
5720355	5720355
1315027	1315027
5020990	5020990
1845326	1845326
4391296	4391296
5404286	5404286
5029413	5029413
3156307	3156307
5258979	5258979
2604312	2604312
5203066	5203066
2868413	2868413
4644287	4644287
5041860	5041860
3140711	3140711
2713805	2713805
1134923	1134923
3916492	3916492
4804071	4804071
2205913	2205913
3850825	3850825
3364647	3364647
5676930	5676930
5916284	5916284
1112901	1112901
3148241	3148241
4990755	4990755
1258606	1258606
3140539	3140539
2366154	2366154
3090817	3090817
3860594	3860594
2423226	2423226
4685403	4685403
1439025	1439025
3196485	3196485
2419154	2419154
4043266	4043266
1814782	1814782
1707233	1707233
5703752	5703752
1986307	1986307
2261940	2261940
2938422	2938422
4921013	4921013
2675243	2675243
4854322	4854322
3260186	3260186
3116946	3116946
3051250	3051250
5016146	5016146
2770140	2770140
1516086	1516086
5681976	5681976
5354726	5354726
5783073	5783073
2839065	2839065
1159767	1159767
1458207	1458207
2703830	2703830
5010809	5010809
2635831	2635831
4789625	4789625
1459279	1459279
5017854	5017854
5049863	5049863
5641950	5641950
5378399	5378399
1121481	1121481
5358531	5358531
2325728	2325728
2791087	2791087
4339806	4339806
4583057	4583057
2883319	2883319
5009359	5009359
5341399	5341399
5021730	5021730
5819873	5819873
3626821	3626821
5170333	5170333
2299428	2299428
4216051	4216051
1914566	1914566
4391041	4391041
3803427	3803427
4032892	4032892
1996708	1996708
4751363	4751363
3946290	3946290
1230779	1230779
3707820	3707820
5043494	5043494
5637169	5637169
3238654	3238654
5476165	5476165
4962663	4962663
3311028	3311028
3737713	3737713
5223527	5223527
1514161	1514161
2579630	2579630
5491342	5491342
5027849	5027849
2107329	2107329
4652625	4652625
3070962	3070962
5932667	5932667
1757910	1757910
2877684	2877684
2872915	2872915
1233643	1233643
4686976	4686976
2491157	2491157
5540183	5540183
3662289	3662289
1908406	1908406
1922989	1922989
4203985	4203985
3069460	3069460
2969839	2969839
2930656	2930656
2204062	2204062
1907176	1907176
4975476	4975476
2628608	2628608
2970339	2970339
1607948	1607948
4058000	4058000
4494804	4494804
