#FID	IID	POP
2467574	2467574	Afr
1518981	1518981	Afr
4393066	4393066	Afr
3352020	3352020	Afr
2098049	2098049	Afr
3086685	3086685	Afr
2675574	2675574	Afr
1397444	1397444	Afr
2275357	2275357	Afr
5818842	5818842	Afr
2482483	2482483	Afr
5997503	5997503	Afr
3038706	3038706	Afr
5900392	5900392	Afr
2982935	2982935	Afr
2347140	2347140	Afr
3383202	3383202	Afr
3581705	3581705	Afr
4902635	4902635	Afr
5388759	5388759	Afr
3411849	3411849	Afr
3821163	3821163	Afr
4493042	4493042	Afr
3719925	3719925	Afr
4497275	4497275	Afr
1679331	1679331	Afr
5723008	5723008	Afr
1254785	1254785	Afr
3957422	3957422	Afr
5920647	5920647	Afr
1292904	1292904	Afr
3081628	3081628	Afr
4514567	4514567	Afr
3302885	3302885	Afr
4197310	4197310	Afr
3528349	3528349	Afr
4799316	4799316	Afr
3212432	3212432	Afr
4836186	4836186	Afr
1725894	1725894	Afr
4371853	4371853	Afr
3861226	3861226	Afr
3381319	3381319	Afr
5788007	5788007	Afr
4873161	4873161	Afr
5942176	5942176	Afr
4420915	4420915	Afr
1744131	1744131	Afr
3643532	3643532	Afr
2488047	2488047	Afr
4813465	4813465	Afr
4088653	4088653	Afr
1342417	1342417	Afr
4697646	4697646	Afr
5154539	5154539	Afr
1521160	1521160	Afr
4032503	4032503	Afr
5658467	5658467	Afr
4243133	4243133	Afr
1662007	1662007	Afr
1526235	1526235	Afr
3205589	3205589	Afr
3451251	3451251	Afr
1186915	1186915	Afr
5339512	5339512	Afr
5513041	5513041	Afr
5173834	5173834	Afr
5816992	5816992	Afr
5615208	5615208	Afr
2156205	2156205	Afr
1261683	1261683	Afr
2072073	2072073	Afr
5033633	5033633	Afr
1578970	1578970	Afr
4446368	4446368	Afr
2439902	2439902	Afr
3548685	3548685	Afr
1474511	1474511	Afr
3314715	3314715	Afr
4385075	4385075	Afr
1213330	1213330	Afr
5598284	5598284	Afr
4894550	4894550	Afr
5763508	5763508	Afr
1149918	1149918	Afr
4968013	4968013	Afr
1484917	1484917	Afr
1961576	1961576	Afr
1235482	1235482	Afr
5154219	5154219	Afr
1108766	1108766	Afr
1662305	1662305	Afr
4389870	4389870	Afr
1162702	1162702	Afr
1185316	1185316	Afr
4581556	4581556	Afr
1045402	1045402	Afr
1074673	1074673	Afr
3069085	3069085	Afr
1744557	1744557	Afr
4435952	4435952	Afr
2079933	2079933	Afr
5975678	5975678	Afr
1399335	1399335	Afr
4040410	4040410	Afr
4821434	4821434	Afr
1302770	1302770	Afr
3066656	3066656	Afr
2635659	2635659	Afr
4257537	4257537	Afr
1058735	1058735	Afr
4149973	4149973	Afr
4658357	4658357	Afr
3090880	3090880	Afr
1447073	1447073	Afr
3340654	3340654	Afr
4827068	4827068	Afr
3336224	3336224	Afr
1589432	1589432	Afr
1769759	1769759	Afr
5810178	5810178	Afr
2807531	2807531	Afr
2301878	2301878	Afr
5903732	5903732	Afr
2429314	2429314	Afr
1746717	1746717	Afr
5769610	5769610	Afr
3590715	3590715	Afr
4821556	4821556	Afr
3076191	3076191	Afr
4336349	4336349	Afr
3997996	3997996	Afr
4876414	4876414	Afr
1449401	1449401	Afr
4998135	4998135	Afr
1938403	1938403	Afr
2434189	2434189	Afr
3565202	3565202	Afr
4642799	4642799	Afr
1572236	1572236	Afr
4184306	4184306	Afr
5474024	5474024	Afr
5072396	5072396	Afr
1969100	1969100	Afr
5988916	5988916	Afr
1000086	1000086	Afr
1828048	1828048	Afr
3984257	3984257	Afr
2938928	2938928	Afr
2839348	2839348	Afr
3093130	3093130	Afr
2349778	2349778	Afr
1197768	1197768	Afr
5191235	5191235	Afr
4047005	4047005	Afr
2567506	2567506	Afr
1608725	1608725	Afr
3768551	3768551	Afr
3235799	3235799	Afr
1170103	1170103	Afr
5165108	5165108	Afr
1374893	1374893	Afr
2525746	2525746	Afr
1300875	1300875	Afr
4831500	4831500	Afr
1580135	1580135	Afr
4363813	4363813	Afr
1739626	1739626	Afr
3048120	3048120	Afr
2211192	2211192	Afr
2742048	2742048	Afr
2853048	2853048	Afr
3341921	3341921	Afr
3487772	3487772	Afr
4968081	4968081	Afr
1822305	1822305	Afr
1572069	1572069	Afr
5058271	5058271	Afr
2037655	2037655	Afr
3689582	3689582	Afr
2100371	2100371	Afr
5835328	5835328	Afr
1168342	1168342	Afr
1576431	1576431	Afr
3507036	3507036	Afr
5117389	5117389	Afr
5651899	5651899	Afr
5402391	5402391	Afr
3176318	3176318	Afr
3994604	3994604	Afr
5452187	5452187	Afr
3001907	3001907	Afr
1828297	1828297	Afr
2464998	2464998	Afr
4477690	4477690	Afr
3392330	3392330	Afr
5299520	5299520	Afr
2085082	2085082	Afr
5043224	5043224	Afr
2116831	2116831	Afr
3188793	3188793	Afr
4739767	4739767	Afr
3716439	3716439	Afr
4623048	4623048	Afr
5152930	5152930	Afr
1610358	1610358	Afr
1926804	1926804	Afr
1434859	1434859	Afr
1257728	1257728	Afr
3316146	3316146	Afr
3081793	3081793	Afr
5203519	5203519	Afr
5636112	5636112	Afr
1410262	1410262	Afr
3215911	3215911	Afr
3554677	3554677	Afr
2645304	2645304	Afr
5968156	5968156	Afr
3767146	3767146	Afr
1551527	1551527	Afr
2930484	2930484	Afr
2304534	2304534	Afr
4218983	4218983	Afr
1855657	1855657	Afr
4997881	4997881	Afr
1271757	1271757	Afr
4359343	4359343	Afr
4587109	4587109	Afr
5967340	5967340	Afr
1556843	1556843	Afr
2816808	2816808	Afr
2200754	2200754	Afr
1796199	1796199	Afr
6018976	6018976	Afr
2631543	2631543	Afr
5107193	5107193	Afr
5457527	5457527	Afr
4553613	4553613	Afr
2323829	2323829	Afr
1134129	1134129	Afr
1761174	1761174	Afr
5000807	5000807	Afr
5212601	5212601	Afr
3185736	3185736	Afr
2814555	2814555	Afr
5283828	5283828	Afr
2332232	2332232	Afr
5949769	5949769	Afr
4535210	4535210	Afr
2527692	2527692	Afr
5392497	5392497	Afr
5866357	5866357	Afr
3826055	3826055	Afr
2578899	2578899	Afr
3924831	3924831	Afr
5856024	5856024	Afr
4709980	4709980	Afr
2883458	2883458	Afr
1439691	1439691	Afr
3771365	3771365	Afr
4244247	4244247	Afr
4726334	4726334	Afr
2891618	2891618	Afr
2982575	2982575	Afr
5523224	5523224	Afr
4846682	4846682	Afr
5588303	5588303	Afr
2799009	2799009	Afr
5703848	5703848	Afr
5523060	5523060	Afr
3143725	3143725	Afr
3096146	3096146	Afr
5209731	5209731	Afr
3223391	3223391	Afr
4039676	4039676	Afr
5411486	5411486	Afr
3565768	3565768	Afr
5231916	5231916	Afr
1188192	1188192	Afr
1443870	1443870	Afr
5851911	5851911	Afr
2483198	2483198	Afr
2075145	2075145	Afr
5413564	5413564	Afr
2985706	2985706	Afr
3374726	3374726	Afr
5416837	5416837	Afr
3382973	3382973	Afr
2377659	2377659	Afr
2435796	2435796	Afr
4472696	4472696	Afr
3899367	3899367	Afr
2814816	2814816	Afr
2099732	2099732	Afr
4237425	4237425	Afr
4625458	4625458	Afr
5674314	5674314	Afr
5540956	5540956	Afr
3417027	3417027	Afr
4974753	4974753	Afr
2688458	2688458	Afr
4567854	4567854	Afr
1300402	1300402	Afr
4406297	4406297	Afr
4908678	4908678	Afr
1754402	1754402	Afr
5879486	5879486	Afr
3515716	3515716	Afr
3234245	3234245	Afr
2730923	2730923	Afr
4354199	4354199	Afr
5114645	5114645	Afr
5413482	5413482	Afr
5647353	5647353	Afr
3188195	3188195	Afr
4431742	4431742	Afr
4614586	4614586	Afr
1098051	1098051	Afr
3610436	3610436	Afr
2374927	2374927	Afr
2497700	2497700	Afr
4460706	4460706	Afr
5055483	5055483	Afr
5325696	5325696	Afr
2120181	2120181	Afr
2399197	2399197	Afr
3880176	3880176	Afr
3728605	3728605	Afr
4563603	4563603	Afr
3211531	3211531	Afr
3001618	3001618	Afr
1350781	1350781	Afr
2218328	2218328	Afr
3896258	3896258	Afr
4435208	4435208	Afr
5563475	5563475	Afr
5504603	5504603	Afr
4645654	4645654	Afr
1401712	1401712	Afr
3191802	3191802	Afr
1250114	1250114	Afr
2750946	2750946	Afr
2800120	2800120	Afr
5640032	5640032	Afr
4664213	4664213	Afr
3646299	3646299	Afr
3780722	3780722	Afr
2082650	2082650	Afr
1014450	1014450	Afr
3199590	3199590	Afr
1575929	1575929	Afr
2093502	2093502	Afr
2404026	2404026	Afr
5234575	5234575	Afr
1602320	1602320	Afr
5023975	5023975	Afr
1047857	1047857	Afr
5000396	5000396	Afr
2345517	2345517	Afr
5962597	5962597	Afr
4854739	4854739	Afr
1834046	1834046	Afr
6014936	6014936	Afr
5526955	5526955	Afr
5257271	5257271	Afr
5321382	5321382	Afr
2424892	2424892	Afr
5322313	5322313	Afr
3221911	3221911	Afr
5854255	5854255	Afr
5392695	5392695	Afr
2545974	2545974	Afr
4517822	4517822	Afr
5589213	5589213	Afr
4186598	4186598	Afr
3268183	3268183	Afr
2802361	2802361	Afr
5942204	5942204	Afr
1363046	1363046	Afr
4315967	4315967	Afr
3118909	3118909	Afr
1261905	1261905	Afr
5210367	5210367	Afr
3641954	3641954	Afr
1893847	1893847	Afr
2403792	2403792	Afr
5545514	5545514	Afr
1547274	1547274	Afr
2584738	2584738	Afr
5050811	5050811	Afr
1163235	1163235	Afr
5502267	5502267	Afr
4328986	4328986	Afr
1150447	1150447	Afr
1873487	1873487	Afr
2936212	2936212	Afr
2087971	2087971	Afr
4862432	4862432	Afr
5572146	5572146	Afr
5038495	5038495	Afr
4091359	4091359	Afr
4309123	4309123	Afr
2881230	2881230	Afr
5186501	5186501	Afr
3484866	3484866	Afr
3826357	3826357	Afr
1806158	1806158	Afr
3414076	3414076	Afr
3771224	3771224	Afr
4806747	4806747	Afr
3322468	3322468	Afr
1628729	1628729	Afr
2158558	2158558	Afr
2547200	2547200	Afr
1091617	1091617	Afr
3434454	3434454	Afr
2403163	2403163	Afr
1971431	1971431	Afr
4445950	4445950	Afr
4329721	4329721	Afr
5358395	5358395	Afr
4822123	4822123	Afr
5349231	5349231	Afr
2986085	2986085	Afr
1120938	1120938	Afr
3959682	3959682	Afr
1836568	1836568	Afr
5952401	5952401	Afr
4986216	4986216	Afr
1991854	1991854	Afr
5430608	5430608	Afr
3187535	3187535	Afr
1884341	1884341	Afr
2898081	2898081	Afr
4611445	4611445	Afr
3814556	3814556	Afr
5008445	5008445	Afr
4223265	4223265	Afr
3044437	3044437	Afr
4284899	4284899	Afr
5255977	5255977	Afr
1452700	1452700	Afr
3198423	3198423	Afr
5430334	5430334	Afr
3106546	3106546	Afr
5095734	5095734	Afr
5339809	5339809	Afr
3949677	3949677	Afr
4965979	4965979	Afr
4137043	4137043	Afr
4088671	4088671	Afr
4759808	4759808	Afr
3022618	3022618	Afr
4778873	4778873	Afr
3721052	3721052	Afr
5044587	5044587	Afr
5926032	5926032	Afr
2315768	2315768	Afr
3094702	3094702	Afr
4621386	4621386	Afr
4842092	4842092	Afr
4310687	4310687	Afr
5914259	5914259	Afr
4955494	4955494	Afr
5914534	5914534	Afr
4134738	4134738	Afr
1453639	1453639	Afr
2322598	2322598	Afr
1777537	1777537	Afr
3374636	3374636	Afr
4211754	4211754	Afr
5857279	5857279	Afr
1253255	1253255	Afr
4824188	4824188	Afr
3154014	3154014	Afr
1094426	1094426	Afr
3652099	3652099	Afr
3100267	3100267	Afr
2581212	2581212	Afr
4724643	4724643	Afr
1179303	1179303	Afr
4759004	4759004	Afr
2043455	2043455	Afr
4889070	4889070	Afr
4131271	4131271	Afr
3306802	3306802	Afr
3616642	3616642	Afr
2636409	2636409	Afr
5612730	5612730	Afr
5964806	5964806	Afr
5695272	5695272	Afr
3171938	3171938	Afr
4292131	4292131	Afr
5106217	5106217	Afr
1425481	1425481	Afr
3583393	3583393	Afr
5098523	5098523	Afr
5178510	5178510	Afr
3464074	3464074	Afr
3608099	3608099	Afr
1547579	1547579	Afr
1273956	1273956	Afr
5579261	5579261	Afr
1584299	1584299	Afr
1282147	1282147	Afr
4634490	4634490	Afr
3918297	3918297	Afr
4710478	4710478	Afr
5388934	5388934	Afr
2297608	2297608	Afr
5295202	5295202	Afr
5423452	5423452	Afr
5287971	5287971	Afr
4654404	4654404	Afr
4791278	4791278	Afr
2486284	2486284	Afr
1248599	1248599	Afr
1745931	1745931	Afr
4448801	4448801	Afr
3467376	3467376	Afr
3323214	3323214	Afr
2393574	2393574	Afr
4718648	4718648	Afr
5331267	5331267	Afr
1988016	1988016	Afr
3373695	3373695	Afr
1469802	1469802	Afr
4274394	4274394	Afr
4952573	4952573	Afr
5040687	5040687	Afr
1981087	1981087	Afr
1413088	1413088	Afr
4247822	4247822	Afr
3143130	3143130	Afr
4572353	4572353	Afr
3733754	3733754	Afr
1379499	1379499	Afr
