#FID	IID	POP
2147791	2147791	Europe
4527765	4527765	Europe
1064164	1064164	Europe
5039590	5039590	Europe
4007762	4007762	Asia
3203362	3203362	Europe
3641442	3641442	Asia
2304027	2304027	Europe
1188601	1188601	Europe
4413804	4413804	Europe
2618443	2618443	Europe
2990272	2990272	Europe
2012632	2012632	Europe
3787347	3787347	Europe
4851379	4851379	Europe
1442600	1442600	Europe
5259187	5259187	Europe
4928002	4928002	Europe
1480523	1480523	Europe
1126930	1126930	Europe
1977713	1977713	Europe
1568282	1568282	Europe
3013249	3013249	Europe
5511886	5511886	Europe
5663598	5663598	Europe
3158841	3158841	Europe
1740096	1740096	Europe
5424115	5424115	Europe
1266220	1266220	Europe
4577270	4577270	Europe
4300890	4300890	Europe
3152714	3152714	Europe
4728513	4728513	Europe
1377702	1377702	Europe
2702933	2702933	Europe
4360628	4360628	Europe
4748767	4748767	Europe
2167876	2167876	Europe
3226878	3226878	Europe
3337841	3337841	Europe
3507876	3507876	Europe
5314396	5314396	Europe
5298525	5298525	Europe
2001264	2001264	Europe
1101464	1101464	Europe
3890342	3890342	Europe
2748906	2748906	Europe
5750219	5750219	Europe
5872335	5872335	Europe
1844454	1844454	Europe
1237428	1237428	Europe
4779484	4779484	Europe
2792435	2792435	Europe
5803961	5803961	Europe
2019197	2019197	Europe
2118773	2118773	Europe
1251908	1251908	Europe
3847353	3847353	Mixed
3587271	3587271	Europe
1984960	1984960	Europe
1129682	1129682	Europe
2969324	2969324	Europe
1769193	1769193	Europe
4808684	4808684	Europe
4673947	4673947	Mixed
2268015	2268015	Europe
1702450	1702450	Europe
3825316	3825316	Europe
5677640	5677640	Europe
5087472	5087472	Europe
4412835	4412835	Europe
4307514	4307514	Europe
4622615	4622615	Europe
5696492	5696492	Europe
3148952	3148952	Europe
5511249	5511249	Europe
2460227	2460227	Europe
5362527	5362527	Europe
2383262	2383262	Europe
5222925	5222925	Europe
4738336	4738336	Europe
3915905	3915905	Europe
5470030	5470030	Europe
4474128	4474128	Europe
3285329	3285329	Europe
4201447	4201447	Europe
5881697	5881697	Europe
2426686	2426686	Europe
5081788	5081788	Europe
2015834	2015834	Europe
2970402	2970402	Europe
3394855	3394855	Europe
5159167	5159167	Europe
3101421	3101421	Europe
5990142	5990142	Europe
4898571	4898571	Europe
1926938	1926938	Europe
1321241	1321241	Europe
2950212	2950212	Europe
1984866	1984866	Europe
5085876	5085876	Europe
2891467	2891467	Europe
3456596	3456596	Europe
3567067	3567067	Europe
3684786	3684786	Europe
4098544	4098544	Europe
2436490	2436490	Europe
1400002	1400002	Europe
5818748	5818748	Europe
3573643	3573643	
4707727	4707727	Europe
1005566	1005566	Europe
5378399	5378399	Europe
2788946	2788946	Europe
2489473	2489473	Europe
2944406	2944406	Europe
1766198	1766198	Europe
1163642	1163642	Europe
5438316	5438316	Europe
5175050	5175050	Europe
1181583	1181583	Europe
2495558	2495558	Europe
3146250	3146250	Europe
2813711	2813711	Europe
3397167	3397167	Europe
1552552	1552552	Europe
1193602	1193602	Europe
4251091	4251091	Europe
5837863	5837863	Europe
2805618	2805618	Europe
1298165	1298165	Europe
2353904	2353904	Europe
5387439	5387439	Europe
5820010	5820010	Europe
2621055	2621055	Europe
2401605	2401605	Europe
1046848	1046848	Europe
1159915	1159915	Europe
5923403	5923403	Europe
2384104	2384104	Europe
6005727	6005727	
1904648	1904648	Europe
2147011	2147011	Europe
1171967	1171967	Europe
1059892	1059892	Europe
4537544	4537544	Europe
4670610	4670610	Europe
1375350	1375350	Europe
5141432	5141432	Europe
2816020	2816020	Europe
5433296	5433296	Europe
3770217	3770217	Europe
3761435	3761435	Europe
2527047	2527047	Europe
2751909	2751909	Europe
5264973	5264973	Europe
4453380	4453380	Europe
4755600	4755600	Europe
1051446	1051446	Europe
4930151	4930151	Europe
1387900	1387900	Europe
3253024	3253024	Europe
2533581	2533581	Europe
2789592	2789592	Europe
3570399	3570399	Europe
1679579	1679579	Europe
3616724	3616724	Europe
5043977	5043977	Europe
4468920	4468920	Europe
2364452	2364452	Europe
3256461	3256461	Europe
1854808	1854808	Europe
3873759	3873759	Europe
2206782	2206782	Europe
3999377	3999377	Europe
5404705	5404705	Europe
1572186	1572186	Europe
1135858	1135858	Europe
2944054	2944054	Europe
2547828	2547828	Europe
2230454	2230454	Europe
4514229	4514229	Europe
3553494	3553494	Europe
5596294	5596294	Europe
2060773	2060773	Europe
2935425	2935425	Europe
1143541	1143541	Europe
5680649	5680649	Europe
4619804	4619804	Europe
2832543	2832543	Europe
4843690	4843690	Europe
4903608	4903608	Europe
2581271	2581271	Europe
1226824	1226824	Europe
5960196	5960196	Europe
5969177	5969177	Europe
3722679	3722679	Europe
4385883	4385883	Europe
1056828	1056828	Europe
3033304	3033304	Europe
1341333	1341333	Europe
3197773	3197773	Europe
4196116	4196116	Europe
2804348	2804348	Europe
5047732	5047732	Europe
3847340	3847340	Europe
3459958	3459958	Europe
2556604	2556604	Europe
5799653	5799653	Europe
5486529	5486529	Europe
2294396	2294396	Europe
3181088	3181088	Europe
3049247	3049247	Europe
3206094	3206094	Europe
3802454	3802454	Europe
4323296	4323296	Europe
2912761	2912761	Europe
5925457	5925457	Europe
1971464	1971464	Europe
3232678	3232678	Europe
1655697	1655697	Europe
5659920	5659920	Europe
2622500	2622500	Europe
1275518	1275518	Europe
1858721	1858721	Europe
4066060	4066060	Europe
2522408	2522408	Europe
1660452	1660452	Europe
5946593	5946593	Europe
4225826	4225826	Europe
5176146	5176146	Europe
1383128	1383128	Europe
2987982	2987982	Europe
1699196	1699196	Europe
2156671	2156671	Europe
3523509	3523509	Europe
4462106	4462106	Europe
1714276	1714276	Europe
5900950	5900950	Europe
4647181	4647181	Europe
3779752	3779752	Europe
2143819	2143819	Europe
3193435	3193435	Europe
4917928	4917928	Europe
3934375	3934375	Europe
4118599	4118599	Europe
3206792	3206792	Europe
4525995	4525995	Europe
5880856	5880856	Europe
4136570	4136570	Europe
4876104	4876104	Asia
2792243	2792243	Europe
1973754	1973754	Europe
2930748	2930748	Europe
3447481	3447481	Europe
3194769	3194769	Europe
3682266	3682266	Europe
2750012	2750012	Europe
5608062	5608062	Europe
2804354	2804354	Europe
5615900	5615900	Europe
2434475	2434475	Europe
4319232	4319232	Europe
5403441	5403441	Europe
4272996	4272996	Europe
3244534	3244534	Europe
1713721	1713721	Europe
5237235	5237235	Europe
4331145	4331145	Europe
4623093	4623093	Europe
2353431	2353431	Europe
2861477	2861477	Europe
3928870	3928870	Europe
5489446	5489446	Europe
3900857	3900857	Europe
1112706	1112706	Europe
1470611	1470611	Europe
4923143	4923143	Europe
2755927	2755927	Europe
1067117	1067117	Europe
1158197	1158197	Europe
4532087	4532087	Europe
4919637	4919637	Europe
2929742	2929742	Europe
2395603	2395603	Europe
3967705	3967705	Europe
1987931	1987931	Europe
4300691	4300691	Europe
2878246	2878246	Europe
3663020	3663020	Europe
4114474	4114474	Europe
4429533	4429533	Europe
4321653	4321653	Europe
4821041	4821041	Europe
1970767	1970767	Europe
1457190	1457190	Europe
