#FID	IID	POP
2229641	2229641	Europe
5918088	5918088	Europe
2375811	2375811	Europe
4139932	4139932	Europe
3035325	3035325	Europe
1933817	1933817	Africa
1973484	1973484	Europe
4748137	4748137	Europe
1752293	1752293	Europe
5592265	5592265	Europe
4186350	4186350	Europe
3211185	3211185	Europe
1127640	1127640	Europe
5512486	5512486	Europe
2957375	2957375	Europe
4256910	4256910	Europe
5019365	5019365	Europe
4276927	4276927	Europe
1264227	1264227	Europe
5418285	5418285	Europe
5193019	5193019	Europe
5800040	5800040	Europe
3060751	3060751	Africa
2876971	2876971	Africa
3274540	3274540	Europe
3923710	3923710	Europe
3010202	3010202	Europe
5447801	5447801	Europe
4676575	4676575	Europe
2728821	2728821	Europe
3137684	3137684	Africa
2869628	2869628	Europe
4189688	4189688	Europe
5318780	5318780	Europe
3623543	3623543	Europe
3870286	3870286	Europe
1853364	1853364	Mixed
3774866	3774866	Europe
5840096	5840096	Europe
4630468	4630468	Europe
2011383	2011383	Europe
3281342	3281342	Europe
5968704	5968704	Europe
4275127	4275127	Europe
4288353	4288353	Europe
4874598	4874598	Europe
3161832	3161832	Europe
3366668	3366668	Europe
3226075	3226075	Europe
3762427	3762427	Europe
2073090	2073090	Europe
2793166	2793166	Mixed
2301968	2301968	Europe
2313825	2313825	Europe
5504701	5504701	Europe
1442512	1442512	Europe
5444360	5444360	Europe
3174878	3174878	
3147203	3147203	Europe
3631485	3631485	Europe
2109772	2109772	Europe
1401706	1401706	Europe
5627560	5627560	Europe
4186672	4186672	Europe
4099728	4099728	Europe
5646561	5646561	Europe
2887497	2887497	Europe
3086082	3086082	Europe
2826048	2826048	Europe
3751040	3751040	Europe
3199014	3199014	Europe
1248027	1248027	Europe
4351035	4351035	Europe
4143783	4143783	Europe
5911492	5911492	Europe
3542411	3542411	Europe
5828792	5828792	Europe
1278619	1278619	Europe
4191277	4191277	Europe
5260142	5260142	Europe
2543116	2543116	Europe
5404583	5404583	Europe
2527558	2527558	Europe
5981328	5981328	Europe
5613327	5613327	Europe
1708728	1708728	Europe
4531119	4531119	Europe
2352064	2352064	Europe
2516073	2516073	Europe
5206340	5206340	Africa
1559466	1559466	Europe
1034428	1034428	Europe
1860069	1860069	Europe
3708022	3708022	Europe
4163585	4163585	Europe
2823795	2823795	Europe
3282255	3282255	Europe
5160946	5160946	Europe
2457328	2457328	Europe
2728461	2728461	Europe
1786510	1786510	Europe
5505658	5505658	Europe
5855502	5855502	Europe
3264604	3264604	Europe
5949404	5949404	Europe
5385847	5385847	Europe
2220319	2220319	Europe
1056609	1056609	Europe
4615949	4615949	Europe
3535744	3535744	Europe
3460303	3460303	Europe
3808247	3808247	Asia
5175369	5175369	Europe
3024152	3024152	Europe
3781797	3781797	Europe
5912712	5912712	Europe
1175819	1175819	Europe
5068885	5068885	
2281491	2281491	Europe
2904921	2904921	Europe
5131985	5131985	Europe
4102220	4102220	Europe
1446760	1446760	Europe
3421624	3421624	Europe
2485847	2485847	Europe
3831031	3831031	Asia
3992777	3992777	Europe
5220194	5220194	Europe
1117129	1117129	Europe
4245555	4245555	Europe
2192809	2192809	Europe
4250780	4250780	Europe
5238602	5238602	Europe
4881517	4881517	Europe
2972975	2972975	Europe
1561329	1561329	Europe
2734605	2734605	Europe
4376140	4376140	Europe
4860283	4860283	Europe
4911475	4911475	Europe
1426387	1426387	Europe
5074048	5074048	Europe
2500252	2500252	Europe
2790994	2790994	Europe
4340074	4340074	Europe
3338182	3338182	Europe
2392625	2392625	Europe
1886147	1886147	Europe
2868829	2868829	Europe
4574819	4574819	Europe
2239442	2239442	Europe
4846567	4846567	Europe
